MSA,State,County,rent50_2,rent50_0,rent50_1,rent50_3,rent50_4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
10000,8,113,1283,808,1167,1602,2068,CO,San Miguel,3653,40,,COLORADO,800113
10000,8,115,573,442,459,774,922,CO,Sedgwick,2690,40,,COLORADO,800115
10000,8,117,873,568,681,1214,1494,CO,Summit,12881,40,,COLORADO,800117
10000,8,119,706,447,529,981,990,CO,Teller,12468,40,,COLORADO,800119
10000,8,121,573,442,459,774,922,CO,Washington,4812,40,,COLORADO,800121
10000,8,125,574,443,460,775,923,CO,Yuma,8954,40,,COLORADO,800125
1160,9,1,933,596,775,1167,1455,CT,Fairfield,335126,40,"Bridgeport, CT",CONNECTICUT,1160
1160,9,9,933,596,775,1167,1455,CT,New Haven,108596,40,"Bridgeport, CT",CONNECTICUT,1160
1930,9,1,1130,756,904,1490,1718,CT,Fairfield,162584,40,"Danbury, CT",CONNECTICUT,1930
1930,9,5,1130,756,904,1490,1718,CT,Litchfield,31013,40,"Danbury, CT",CONNECTICUT,1930
3280,9,3,861,540,673,1080,1310,CT,Hartford,849917,40,"Hartford, CT",CONNECTICUT,3280
3280,9,5,861,540,673,1080,1310,CT,Litchfield,37712,40,"Hartford, CT",CONNECTICUT,3280
3280,9,7,861,540,673,1080,1310,CT,Middlesex,96996,40,"Hartford, CT",CONNECTICUT,3280
3280,9,11,861,540,673,1080,1310,CT,New London,17021,40,"Hartford, CT",CONNECTICUT,3280
3280,9,13,861,540,673,1080,1310,CT,Tolland,128087,40,"Hartford, CT",CONNECTICUT,3280
3280,9,15,861,540,673,1080,1310,CT,Windham,27852,40,"Hartford, CT",CONNECTICUT,3280
5480,9,7,962,634,778,1232,1427,CT,Middlesex,17581,40,"New Haven-Meriden, CT",CONNECTICUT,5480
5480,9,9,962,634,778,1232,1427,CT,New Haven,512599,40,"New Haven-Meriden, CT",CONNECTICUT,5480
5520,9,7,823,558,675,1029,1176,CT,Middlesex,9552,40,"New London-Norwich, CT-RI",CONNECTICUT,5520
5520,9,11,823,558,675,1029,1176,CT,New London,233874,40,"New London-Norwich, CT-RI",CONNECTICUT,5520
5520,9,15,823,558,675,1029,1176,CT,Windham,18830,40,"New London-Norwich, CT-RI",CONNECTICUT,5520
8040,9,1,1550,1086,1271,2078,2295,CT,Fairfield,329935,40,"Stamford-Norwalk, CT",CONNECTICUT,8040
8880,9,5,915,547,738,1139,1278,CT,Litchfield,38605,40,"Waterbury, CT",CONNECTICUT,8880
8880,9,9,915,547,738,1139,1278,CT,New Haven,183024,40,"Waterbury, CT",CONNECTICUT,8880
9240,9,15,830,549,665,1036,1161,CT,Windham,8668,40,"Worcester, MA-CT",CONNECTICUT,9240
10000,9,3,754,413,668,1048,1235,CT,Hartford,1866,40,,CONNECTICUT,900003
10000,9,5,865,476,650,1080,1230,CT,Litchfield,66762,40,,CONNECTICUT,900005
10000,9,7,1091,721,817,1519,1791,CT,Middlesex,19067,40,,CONNECTICUT,900007
10000,9,11,831,597,731,1072,1360,CT,New London,4062,40,,CONNECTICUT,900011
10000,9,13,754,413,668,1048,1055,CT,Tolland,612,40,,CONNECTICUT,900013
10000,9,15,747,471,576,935,1173,CT,Windham,47175,40,,CONNECTICUT,900015
2190,10,1,701,556,615,909,1034,DE,Kent,110993,40,"Dover, DE",DELAWARE,2190
9160,10,3,786,511,674,1067,1289,DE,New Castle,441946,40,"Wilmington-Newark, DE-MD",DELAWARE,9160
10000,10,5,670,494,525,880,939,DE,Sussex,113229,40,,DELAWARE,1000005
8840,11,1,1154,865,984,1573,1897,DC,District of Columbia,606900,50,"Washington, DC-MD-VA",DIST. OF COLUMBIA,8840
2020,12,35,661,442,518,878,932,FL,Flagler,28701,40,"Daytona Beach, FL",FLORIDA,2020
2020,12,127,661,442,518,878,932,FL,Volusia,370712,40,"Daytona Beach, FL",FLORIDA,2020
2680,12,11,798,547,644,1110,1305,FL,Broward,1255488,50,"Fort Lauderdale, FL",FLORIDA,2680
2700,12,71,661,475,548,924,963,FL,Lee,335113,40,"Fort Myers-Cape Coral, FL",FLORIDA,2700
2710,12,85,752,530,581,979,1055,FL,Martin,100900,40,"Fort Pierce-Port Lucie, FL",FLORIDA,2710
2710,12,111,752,530,581,979,1055,FL,St. Lucie,150171,40,"Fort Pierce-Port Lucie, FL",FLORIDA,2710
2750,12,91,574,463,506,778,918,FL,Okaloosa,143776,40,"Fort Walton Beach, FL",FLORIDA,2750
2900,12,1,614,463,506,842,994,FL,Alachua,181596,40,"Gainesville, FL",FLORIDA,2900
3600,12,19,718,532,596,949,1056,FL,Clay,105986,40,"Jacksonville, FL",FLORIDA,3600
3600,12,31,718,532,596,949,1056,FL,Duval,672971,40,"Jacksonville, FL",FLORIDA,3600
3600,12,89,718,532,596,949,1056,FL,Nassau,43941,40,"Jacksonville, FL",FLORIDA,3600
3600,12,109,718,532,596,949,1056,FL,St. Johns,83829,40,"Jacksonville, FL",FLORIDA,3600
3980,12,105,548,443,485,679,742,FL,Polk,405382,40,"Lakeland-Winter Haven, FL",FLORIDA,3980
4900,12,9,647,443,517,866,1009,FL,Brevard,398978,40,"Melbourne-Titusville-Palm Bay, FL",FLORIDA,4900
5000,12,86,813,518,652,1116,1293,FL,Miami-Dade,1937094,50,"Miami, FL",FLORIDA,5000
5345,12,21,840,495,698,1168,1301,FL,Collier,152099,40,"Naples, FL",FLORIDA,5345
5790,12,83,574,463,505,753,883,FL,Marion,194833,40,"Ocala, FL",FLORIDA,5790
5960,12,69,854,631,716,1120,1368,FL,Lake,152104,40,"Orlando, FL",FLORIDA,5960
5960,12,95,854,631,716,1120,1368,FL,Orange,677491,40,"Orlando, FL",FLORIDA,5960
5960,12,97,854,631,716,1120,1368,FL,Osceola,107728,40,"Orlando, FL",FLORIDA,5960
5960,12,117,854,631,716,1120,1368,FL,Seminole,287529,40,"Orlando, FL",FLORIDA,5960
6015,12,5,575,464,507,733,786,FL,Bay,126994,40,"Panama City, FL",FLORIDA,6015
6080,12,33,572,461,504,764,900,FL,Escambia,262798,40,"Pensacola, FL",FLORIDA,6080
6080,12,113,572,461,504,764,900,FL,Santa Rosa,81608,40,"Pensacola, FL",FLORIDA,6080
6580,12,15,694,454,521,962,1135,FL,Charlotte,110975,40,"Punta Gorda, FL",FLORIDA,6580
7510,12,81,754,467,593,969,1055,FL,Manatee,211707,40,"Sarasota-Bradenton, FL",FLORIDA,7510
7510,12,115,754,467,593,969,1055,FL,Sarasota,277776,40,"Sarasota-Bradenton, FL",FLORIDA,7510
8240,12,39,687,471,522,898,1082,FL,Gadsden,41105,40,"Tallahassee, FL",FLORIDA,8240
8240,12,73,687,471,522,898,1082,FL,Leon,192493,40,"Tallahassee, FL",FLORIDA,8240
8280,12,53,745,505,601,989,1199,FL,Hernando,101115,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8280,12,57,745,505,601,989,1199,FL,Hillsborough,834054,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8280,12,101,745,505,601,989,1199,FL,Pasco,281131,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8280,12,103,745,505,601,989,1199,FL,Pinellas,851659,50,"Tampa-St. Petersburg-Clearwater, FL",FLORIDA,8280
8960,12,99,820,568,663,1088,1348,FL,Palm Beach,863518,50,"West Palm Beach-Boca Raton, FL",FLORIDA,8960
10000,12,3,543,439,480,674,731,FL,Baker,18486,40,,FLORIDA,1200003
10000,12,7,543,439,480,674,731,FL,Bradford,22515,40,,FLORIDA,1200007
10000,12,13,543,439,480,674,731,FL,Calhoun,11011,40,,FLORIDA,1200013
10000,12,17,543,439,480,674,731,FL,Citrus,93515,40,,FLORIDA,1200017
10000,12,23,543,439,480,674,731,FL,Columbia,42613,40,,FLORIDA,1200023
10000,12,27,543,439,480,674,731,FL,DeSoto,23865,40,,FLORIDA,1200027
10000,12,29,543,439,480,674,731,FL,Dixie,10585,40,,FLORIDA,1200029
10000,12,37,543,439,480,674,731,FL,Franklin,8967,40,,FLORIDA,1200037
10000,12,41,543,439,480,674,731,FL,Gilchrist,9667,40,,FLORIDA,1200041
10000,12,43,543,439,480,674,731,FL,Glades,7591,40,,FLORIDA,1200043
10000,12,45,543,439,480,674,731,FL,Gulf,11504,40,,FLORIDA,1200045
10000,12,47,543,439,480,674,731,FL,Hamilton,10930,40,,FLORIDA,1200047
10000,12,49,543,439,480,674,731,FL,Hardee,19499,40,,FLORIDA,1200049
10000,12,51,556,437,477,697,781,FL,Hendry,25773,40,,FLORIDA,1200051
10000,12,55,543,439,480,676,755,FL,Highlands,68432,40,,FLORIDA,1200055
10000,12,59,543,439,480,674,731,FL,Holmes,15778,40,,FLORIDA,1200059
10000,12,61,696,433,541,871,974,FL,Indian River,90208,40,,FLORIDA,1200061
10000,12,63,543,439,480,674,731,FL,Jackson,41375,40,,FLORIDA,1200063
10000,12,65,543,439,480,674,731,FL,Jefferson,11296,40,,FLORIDA,1200065
10000,12,67,543,439,480,674,731,FL,Lafayette,5578,40,,FLORIDA,1200067
10000,12,75,543,439,480,674,731,FL,Levy,25923,40,,FLORIDA,1200075
10000,12,77,543,439,480,674,731,FL,Liberty,5569,40,,FLORIDA,1200077
10000,12,79,543,439,480,674,731,FL,Madison,16569,40,,FLORIDA,1200079
10000,12,87,907,625,706,1249,1486,FL,Monroe,78024,40,,FLORIDA,1200087
10000,12,93,543,439,480,674,738,FL,Okeechobee,29627,40,,FLORIDA,1200093
10000,12,107,543,439,480,674,731,FL,Putnam,65070,40,,FLORIDA,1200107
10000,12,119,543,439,480,674,731,FL,Sumter,31577,40,,FLORIDA,1200119
10000,12,121,543,439,480,674,731,FL,Suwannee,26780,40,,FLORIDA,1200121
10000,12,123,543,439,480,674,732,FL,Taylor,17111,40,,FLORIDA,1200123
10000,12,125,543,439,480,674,731,FL,Union,10252,40,,FLORIDA,1200125
10000,12,129,543,439,480,674,731,FL,Wakulla,14202,40,,FLORIDA,1200129
10000,12,131,543,439,480,699,874,FL,Walton,27760,40,,FLORIDA,1200131
10000,12,133,543,439,480,674,731,FL,Washington,16919,40,,FLORIDA,1200133
120,13,95,492,344,403,671,727,GA,Dougherty,96311,40,"Albany, GA",GEORGIA,120
120,13,177,492,344,403,671,727,GA,Lee,16250,40,"Albany, GA",GEORGIA,120
500,13,59,595,426,460,812,979,GA,Clarke,87594,40,"Athens, GA",GEORGIA,500
500,13,195,595,426,460,812,979,GA,Madison,21050,40,"Athens, GA",GEORGIA,500
500,13,219,595,426,460,812,979,GA,Oconee,17618,40,"Athens, GA",GEORGIA,500
520,13,13,927,714,795,1236,1495,GA,Barrow,29721,50,"Atlanta, GA",GEORGIA,520
520,13,15,927,714,795,1236,1495,GA,Bartow,55911,50,"Atlanta, GA",GEORGIA,520
520,13,45,927,714,795,1236,1495,GA,Carroll,71422,50,"Atlanta, GA",GEORGIA,520
520,13,57,927,714,795,1236,1495,GA,Cherokee,90204,50,"Atlanta, GA",GEORGIA,520
520,13,63,927,714,795,1236,1495,GA,Clayton,182052,50,"Atlanta, GA",GEORGIA,520
520,13,67,927,714,795,1236,1495,GA,Cobb,447745,50,"Atlanta, GA",GEORGIA,520
520,13,77,927,714,795,1236,1495,GA,Coweta,53853,50,"Atlanta, GA",GEORGIA,520
520,13,89,927,714,795,1236,1495,GA,DeKalb,545837,50,"Atlanta, GA",GEORGIA,520
520,13,97,927,714,795,1236,1495,GA,Douglas,71120,50,"Atlanta, GA",GEORGIA,520
520,13,113,927,714,795,1236,1495,GA,Fayette,62415,50,"Atlanta, GA",GEORGIA,520
520,13,117,927,714,795,1236,1495,GA,Forsyth,44083,50,"Atlanta, GA",GEORGIA,520
520,13,121,927,714,795,1236,1495,GA,Fulton,648951,50,"Atlanta, GA",GEORGIA,520
520,13,135,927,714,795,1236,1495,GA,Gwinnett,352910,50,"Atlanta, GA",GEORGIA,520
520,13,151,927,714,795,1236,1495,GA,Henry,58741,50,"Atlanta, GA",GEORGIA,520
520,13,217,927,714,795,1236,1495,GA,Newton,41808,50,"Atlanta, GA",GEORGIA,520
520,13,223,927,714,795,1236,1495,GA,Paulding,41611,50,"Atlanta, GA",GEORGIA,520
520,13,227,927,714,795,1236,1495,GA,Pickens,14432,50,"Atlanta, GA",GEORGIA,520
520,13,247,927,714,795,1236,1495,GA,Rockdale,54091,50,"Atlanta, GA",GEORGIA,520
520,13,255,927,714,795,1236,1495,GA,Spalding,54457,50,"Atlanta, GA",GEORGIA,520
520,13,297,927,714,795,1236,1495,GA,Walton,38586,50,"Atlanta, GA",GEORGIA,520
600,13,73,615,437,522,835,988,GA,Columbia,66031,40,"Augusta-Aiken, GA-SC",GEORGIA,600
600,13,189,615,437,522,835,988,GA,McDuffie,20119,40,"Augusta-Aiken, GA-SC",GEORGIA,600
600,13,245,615,437,522,835,988,GA,Richmond,189719,40,"Augusta-Aiken, GA-SC",GEORGIA,600
1560,13,47,589,420,490,761,867,GA,Catoosa,42464,40,"Chattanooga, TN-GA",GEORGIA,1560
1560,13,83,589,420,490,761,867,GA,Dade,13147,40,"Chattanooga, TN-GA",GEORGIA,1560
1560,13,295,589,420,490,761,867,GA,Walker,58340,40,"Chattanooga, TN-GA",GEORGIA,1560
1800,13,53,552,414,460,721,783,GA,Chattahoochee,16934,40,"Columbus, GA-AL",GEORGIA,1800
1800,13,145,552,414,460,721,783,GA,Harris,17788,40,"Columbus, GA-AL",GEORGIA,1800
1800,13,215,552,414,460,721,783,GA,Muscogee,179278,40,"Columbus, GA-AL",GEORGIA,1800
4680,13,21,594,458,510,818,841,GA,Bibb,149967,40,"Macon, GA",GEORGIA,4680
4680,13,153,594,458,510,818,841,GA,Houston,89208,40,"Macon, GA",GEORGIA,4680
4680,13,169,594,458,510,818,841,GA,Jones,20739,40,"Macon, GA",GEORGIA,4680
4680,13,225,594,458,510,818,841,GA,Peach,21189,40,"Macon, GA",GEORGIA,4680
4680,13,289,594,458,510,818,841,GA,Twiggs,9806,40,"Macon, GA",GEORGIA,4680
7520,13,29,614,425,528,828,861,GA,Bryan,15438,40,"Savannah, GA",GEORGIA,7520
7520,13,51,614,425,528,828,861,GA,Chatham,216935,40,"Savannah, GA",GEORGIA,7520
7520,13,103,614,425,528,828,861,GA,Effingham,25687,40,"Savannah, GA",GEORGIA,7520
10000,13,1,469,319,383,607,690,GA,Appling,15744,40,,GEORGIA,1300001
10000,13,3,469,319,383,607,690,GA,Atkinson,6213,40,,GEORGIA,1300003
10000,13,5,469,319,383,607,690,GA,Bacon,9566,40,,GEORGIA,1300005
10000,13,7,469,319,383,607,690,GA,Baker,3615,40,,GEORGIA,1300007
10000,13,9,486,312,399,622,680,GA,Baldwin,39530,40,,GEORGIA,1300009
10000,13,11,469,319,383,607,690,GA,Banks,10308,40,,GEORGIA,1300011
10000,13,17,469,319,383,607,699,GA,Ben Hill,16245,40,,GEORGIA,1300017
10000,13,19,469,319,383,607,690,GA,Berrien,14153,40,,GEORGIA,1300019
10000,13,23,469,319,383,607,690,GA,Bleckley,10430,40,,GEORGIA,1300023
10000,13,25,469,319,383,607,690,GA,Brantley,11077,40,,GEORGIA,1300025
10000,13,27,469,319,383,607,690,GA,Brooks,15398,40,,GEORGIA,1300027
10000,13,31,516,395,401,665,844,GA,Bulloch,43125,40,,GEORGIA,1300031
10000,13,33,469,319,383,607,690,GA,Burke,20579,40,,GEORGIA,1300033
10000,13,35,550,314,415,737,772,GA,Butts,15326,40,,GEORGIA,1300035
10000,13,37,469,319,383,607,690,GA,Calhoun,5013,40,,GEORGIA,1300037
10000,13,39,553,437,495,770,910,GA,Camden,30167,40,,GEORGIA,1300039
10000,13,43,469,319,383,607,690,GA,Candler,7744,40,,GEORGIA,1300043
10000,13,49,469,319,383,607,690,GA,Charlton,8496,40,,GEORGIA,1300049
10000,13,55,469,319,383,607,690,GA,Chattooga,22242,40,,GEORGIA,1300055
10000,13,61,469,319,383,607,690,GA,Clay,3364,40,,GEORGIA,1300061
10000,13,65,469,319,383,607,690,GA,Clinch,6160,40,,GEORGIA,1300065
10000,13,69,469,319,383,607,699,GA,Coffee,29592,40,,GEORGIA,1300069
10000,13,71,469,319,383,607,690,GA,Colquitt,36645,40,,GEORGIA,1300071
10000,13,75,469,319,383,607,690,GA,Cook,13456,40,,GEORGIA,1300075
10000,13,79,469,319,383,607,690,GA,Crawford,8991,40,,GEORGIA,1300079
10000,13,81,469,322,383,607,690,GA,Crisp,20011,40,,GEORGIA,1300081
10000,13,85,542,314,408,679,836,GA,Dawson,9429,40,,GEORGIA,1300085
10000,13,87,469,319,383,607,690,GA,Decatur,25511,40,,GEORGIA,1300087
10000,13,91,469,319,383,607,690,GA,Dodge,17607,40,,GEORGIA,1300091
10000,13,93,469,319,383,607,690,GA,Dooly,9901,40,,GEORGIA,1300093
10000,13,99,469,319,383,607,690,GA,Early,11854,40,,GEORGIA,1300099
10000,13,101,469,319,383,607,690,GA,Echols,2334,40,,GEORGIA,1300101
10000,13,105,469,319,383,607,690,GA,Elbert,18949,40,,GEORGIA,1300105
10000,13,107,469,319,383,607,690,GA,Emanuel,20546,40,,GEORGIA,1300107
10000,13,109,469,319,383,607,690,GA,Evans,8724,40,,GEORGIA,1300109
10000,13,111,469,319,383,607,690,GA,Fannin,15992,40,,GEORGIA,1300111
10000,13,115,476,323,389,628,700,GA,Floyd,81251,40,,GEORGIA,1300115
10000,13,119,469,319,383,607,690,GA,Franklin,16650,40,,GEORGIA,1300119
10000,13,123,469,319,383,607,690,GA,Gilmer,13368,40,,GEORGIA,1300123
10000,13,125,469,319,383,607,690,GA,Glascock,2357,40,,GEORGIA,1300125
10000,13,127,575,454,508,772,946,GA,Glynn,62496,40,,GEORGIA,1300127
10000,13,129,483,382,387,623,796,GA,Gordon,35072,40,,GEORGIA,1300129
10000,13,131,469,324,383,607,690,GA,Grady,20279,40,,GEORGIA,1300131
10000,13,133,469,319,383,607,690,GA,Greene,11793,40,,GEORGIA,1300133
10000,13,137,469,341,383,607,696,GA,Habersham,27621,40,,GEORGIA,1300137
10000,13,139,590,330,501,739,824,GA,Hall,95428,40,,GEORGIA,1300139
10000,13,141,469,319,383,607,690,GA,Hancock,8908,40,,GEORGIA,1300141
10000,13,143,469,319,383,607,690,GA,Haralson,21966,40,,GEORGIA,1300143
10000,13,147,469,319,383,607,690,GA,Hart,19712,40,,GEORGIA,1300147
10000,13,149,469,319,383,607,690,GA,Heard,8628,40,,GEORGIA,1300149
10000,13,155,469,319,383,607,690,GA,Irwin,8649,40,,GEORGIA,1300155
10000,13,157,478,351,380,603,787,GA,Jackson,30005,40,,GEORGIA,1300157
10000,13,159,471,316,380,640,686,GA,Jasper,8453,40,,GEORGIA,1300159
10000,13,161,469,319,383,607,690,GA,Jeff Davis,12032,40,,GEORGIA,1300161
10000,13,163,469,319,383,607,699,GA,Jefferson,17408,40,,GEORGIA,1300163
10000,13,165,469,319,383,607,690,GA,Jenkins,8247,40,,GEORGIA,1300165
10000,13,167,469,319,383,607,690,GA,Johnson,8329,40,,GEORGIA,1300167
10000,13,171,469,319,393,607,742,GA,Lamar,13038,40,,GEORGIA,1300171
10000,13,173,469,319,383,607,690,GA,Lanier,5531,40,,GEORGIA,1300173
10000,13,175,469,325,383,607,690,GA,Laurens,39988,40,,GEORGIA,1300175
10000,13,179,499,392,438,693,699,GA,Liberty,52745,40,,GEORGIA,1300179
10000,13,181,469,319,383,607,690,GA,Lincoln,7442,40,,GEORGIA,1300181
10000,13,183,469,319,414,607,690,GA,Long,6202,40,,GEORGIA,1300183
10000,13,185,522,356,432,732,810,GA,Lowndes,75981,40,,GEORGIA,1300185
10000,13,187,477,316,425,639,784,GA,Lumpkin,14573,40,,GEORGIA,1300187
10000,13,191,469,319,383,607,690,GA,McIntosh,8634,40,,GEORGIA,1300191
10000,13,193,469,319,383,607,690,GA,Macon,13114,40,,GEORGIA,1300193
10000,13,197,469,319,383,607,690,GA,Marion,5590,40,,GEORGIA,1300197
10000,13,199,469,319,383,607,690,GA,Meriwether,22411,40,,GEORGIA,1300199
10000,13,201,469,319,383,607,690,GA,Miller,6280,40,,GEORGIA,1300201
10000,13,205,469,319,383,607,690,GA,Mitchell,20275,40,,GEORGIA,1300205
10000,13,207,469,319,383,617,690,GA,Monroe,17113,40,,GEORGIA,1300207
10000,13,209,469,319,383,607,690,GA,Montgomery,7163,40,,GEORGIA,1300209
10000,13,211,493,324,389,616,701,GA,Morgan,12883,40,,GEORGIA,1300211
10000,13,213,469,319,383,607,690,GA,Murray,26147,40,,GEORGIA,1300213
10000,13,221,469,319,383,607,690,GA,Oglethorpe,9763,40,,GEORGIA,1300221
10000,13,229,469,319,383,607,690,GA,Pierce,13328,40,,GEORGIA,1300229
10000,13,231,516,376,407,719,723,GA,Pike,10224,40,,GEORGIA,1300231
10000,13,233,469,319,383,634,690,GA,Polk,33815,40,,GEORGIA,1300233
10000,13,235,469,319,383,607,690,GA,Pulaski,8108,40,,GEORGIA,1300235
10000,13,237,469,319,383,607,699,GA,Putnam,14137,40,,GEORGIA,1300237
10000,13,239,469,319,383,607,690,GA,Quitman,2209,40,,GEORGIA,1300239
10000,13,241,469,319,383,607,690,GA,Rabun,11648,40,,GEORGIA,1300241
10000,13,243,469,319,383,607,690,GA,Randolph,8023,40,,GEORGIA,1300243
10000,13,249,469,319,383,607,690,GA,Schley,3588,40,,GEORGIA,1300249
10000,13,251,469,319,383,607,690,GA,Screven,13842,40,,GEORGIA,1300251
10000,13,253,469,319,383,607,690,GA,Seminole,9010,40,,GEORGIA,1300253
10000,13,257,469,319,383,607,690,GA,Stephens,23257,40,,GEORGIA,1300257
10000,13,259,469,319,383,607,690,GA,Stewart,5654,40,,GEORGIA,1300259
10000,13,261,469,319,389,607,690,GA,Sumter,30228,40,,GEORGIA,1300261
10000,13,263,469,319,383,607,690,GA,Talbot,6524,40,,GEORGIA,1300263
10000,13,265,469,319,383,607,690,GA,Taliaferro,1915,40,,GEORGIA,1300265
10000,13,267,469,319,383,607,690,GA,Tattnall,17722,40,,GEORGIA,1300267
10000,13,269,469,319,383,607,690,GA,Taylor,7642,40,,GEORGIA,1300269
10000,13,271,469,319,383,607,690,GA,Telfair,11000,40,,GEORGIA,1300271
10000,13,273,469,319,383,607,690,GA,Terrell,10653,40,,GEORGIA,1300273
10000,13,275,469,319,394,607,690,GA,Thomas,38986,40,,GEORGIA,1300275
10000,13,277,469,319,383,607,690,GA,Tift,34998,40,,GEORGIA,1300277
10000,13,279,469,319,383,607,690,GA,Toombs,24072,40,,GEORGIA,1300279
10000,13,281,469,319,383,607,690,GA,Towns,6754,40,,GEORGIA,1300281
10000,13,283,469,319,383,607,690,GA,Treutlen,5994,40,,GEORGIA,1300283
10000,13,285,495,323,440,618,700,GA,Troup,55536,40,,GEORGIA,1300285
10000,13,287,469,319,383,607,690,GA,Turner,8703,40,,GEORGIA,1300287
10000,13,291,483,315,379,606,683,GA,Union,11993,40,,GEORGIA,1300291
10000,13,293,469,329,383,607,690,GA,Upson,26300,40,,GEORGIA,1300293
10000,13,299,469,351,394,607,729,GA,Ware,35471,40,,GEORGIA,1300299
10000,13,301,469,319,383,607,690,GA,Warren,6078,40,,GEORGIA,1300301
10000,13,303,469,319,383,607,690,GA,Washington,19112,40,,GEORGIA,1300303
10000,13,305,469,329,383,607,690,GA,Wayne,22356,40,,GEORGIA,1300305
10000,13,307,469,319,383,607,690,GA,Webster,2263,40,,GEORGIA,1300307
10000,13,309,469,319,383,607,690,GA,Wheeler,4903,40,,GEORGIA,1300309
10000,13,311,469,319,383,607,706,GA,White,13006,40,,GEORGIA,1300311
10000,13,313,495,314,412,633,747,GA,Whitfield,72462,40,,GEORGIA,1300313
10000,13,315,469,319,383,607,690,GA,Wilcox,7008,40,,GEORGIA,1300315
10000,13,317,469,319,383,607,690,GA,Wilkes,10597,40,,GEORGIA,1300317
10000,13,319,469,319,383,607,690,GA,Wilkinson,10228,40,,GEORGIA,1300319
10000,13,321,469,319,383,607,690,GA,Worth,19745,40,,GEORGIA,1300321
3320,15,3,910,645,773,1230,1329,HI,Honolulu,836231,40,"Honolulu, HI",HAWAII,3320
10000,15,1,766,510,666,1017,1253,HI,Hawaii,120317,40,,HAWAII,1500001
10000,15,7,1161,637,954,1536,1661,HI,Kauai,51177,40,,HAWAII,1500007
10000,15,9,1218,805,999,1573,1782,HI,Maui,100374,40,,HAWAII,1500009
1080,16,1,604,437,497,839,992,ID,Ada,205775,40,"Boise City, ID",IDAHO,1080
1080,16,27,604,437,497,839,992,ID,Canyon,90076,40,"Boise City, ID",IDAHO,1080
6340,16,5,514,345,400,701,828,ID,Bannock,66026,40,"Pocatello, ID",IDAHO,6340
10000,16,3,472,316,367,626,741,ID,Adams,3254,40,,IDAHO,1600003
10000,16,7,472,316,367,626,741,ID,Bear Lake,6084,40,,IDAHO,1600007
10000,16,9,472,316,367,626,741,ID,Benewah,7937,40,,IDAHO,1600009
10000,16,11,472,336,367,626,741,ID,Bingham,37583,40,,IDAHO,1600011
10000,16,13,727,496,546,1014,1194,ID,Blaine,13552,40,,IDAHO,1600013
10000,16,15,472,316,407,626,741,ID,Boise,3509,40,,IDAHO,1600015
10000,16,17,561,365,452,776,893,ID,Bonner,26622,40,,IDAHO,1600017
10000,16,19,546,315,397,734,896,ID,Bonneville,72207,40,,IDAHO,1600019
10000,16,21,472,316,367,626,741,ID,Boundary,8332,40,,IDAHO,1600021
10000,16,23,472,316,367,626,741,ID,Butte,2918,40,,IDAHO,1600023
10000,16,25,472,316,367,626,741,ID,Camas,727,40,,IDAHO,1600025
10000,16,29,472,316,367,626,741,ID,Caribou,6963,40,,IDAHO,1600029
10000,16,31,472,316,367,626,741,ID,Cassia,19532,40,,IDAHO,1600031
10000,16,33,472,316,367,626,741,ID,Clark,762,40,,IDAHO,1600033
10000,16,35,472,316,367,626,741,ID,Clearwater,8505,40,,IDAHO,1600035
10000,16,37,472,316,367,626,741,ID,Custer,4133,40,,IDAHO,1600037
10000,16,39,472,316,367,626,741,ID,Elmore,21205,40,,IDAHO,1600039
10000,16,41,472,316,367,626,741,ID,Franklin,9232,40,,IDAHO,1600041
10000,16,43,472,316,367,626,741,ID,Fremont,10937,40,,IDAHO,1600043
10000,16,45,472,316,367,626,741,ID,Gem,11844,40,,IDAHO,1600045
10000,16,47,472,316,367,626,741,ID,Gooding,11633,40,,IDAHO,1600047
10000,16,49,472,316,367,626,741,ID,Idaho,13783,40,,IDAHO,1600049
10000,16,51,472,325,367,626,741,ID,Jefferson,16543,40,,IDAHO,1600051
10000,16,53,472,316,367,626,741,ID,Jerome,15138,40,,IDAHO,1600053
10000,16,55,611,397,467,850,1005,ID,Kootenai,69795,40,,IDAHO,1600055
10000,16,57,472,316,367,626,751,ID,Latah,30617,40,,IDAHO,1600057
10000,16,59,472,316,367,626,741,ID,Lemhi,6899,40,,IDAHO,1600059
10000,16,61,472,316,367,626,741,ID,Lewis,3516,40,,IDAHO,1600061
10000,16,63,472,316,367,626,741,ID,Lincoln,3308,40,,IDAHO,1600063
10000,16,65,472,316,367,626,741,ID,Madison,23674,40,,IDAHO,1600065
10000,16,67,472,316,367,626,741,ID,Minidoka,19361,40,,IDAHO,1600067
10000,16,69,472,322,367,626,741,ID,Nez Perce,33754,40,,IDAHO,1600069
10000,16,71,472,317,367,626,741,ID,Oneida,3492,40,,IDAHO,1600071
10000,16,73,472,316,367,626,741,ID,Owyhee,8392,40,,IDAHO,1600073
10000,16,75,472,316,367,626,741,ID,Payette,16434,40,,IDAHO,1600075
10000,16,77,472,316,367,626,741,ID,Power,7086,40,,IDAHO,1600077
10000,16,79,472,316,367,626,741,ID,Shoshone,13931,40,,IDAHO,1600079
