MSA,State,County,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4
3280,9,5,37163,Litchfield County,"Hartford, CT MSA",40,Connecticut,CT,549,685,876,1099,1334
3280,9,7,104442,Middlesex County,"Hartford, CT MSA",40,Connecticut,CT,549,685,876,1099,1334
3280,9,11,21458,New London County,"Hartford, CT MSA",40,Connecticut,CT,549,685,876,1099,1334
3280,9,13,135671,Tolland County,"Hartford, CT MSA",40,Connecticut,CT,552,688,880,1104,1340
3280,9,15,29205,Windham County,"Hartford, CT MSA",40,Connecticut,CT,549,685,876,1099,1334
5480,9,7,19112,Middlesex County,"New Haven--Meriden, CT PMSA",40,Connecticut,CT,659,809,999,1280,1483
5480,9,9,523037,New Haven County,"New Haven--Meriden, CT PMSA",40,Connecticut,CT,659,809,999,1280,1483
5520,9,7,10367,Middlesex County,"New London--Norwich, CT--RI MSA",40,Connecticut,CT,568,687,837,1046,1197
5520,9,11,233086,New London County,"New London--Norwich, CT--RI MSA",40,Connecticut,CT,568,687,837,1046,1197
5520,9,15,19311,Windham County,"New London--Norwich, CT--RI MSA",40,Connecticut,CT,568,687,837,1046,1197
8040,9,1,353556,Fairfield County,"Stamford--Norwalk, CT PMSA",40,Connecticut,CT,1129,1322,1611,2160,2386
8880,9,5,41784,Litchfield County,"Waterbury, CT PMSA",40,Connecticut,CT,567,766,950,1184,1327
8880,9,9,187200,New Haven County,"Waterbury, CT PMSA",40,Connecticut,CT,567,766,950,1184,1327
9240,9,15,8878,Windham County,"Worcester, MA--CT PMSA",40,Connecticut,CT,581,701,875,1092,1225
10000,9,3,2012,Hartford County,,40,Connecticut,CT,419,677,765,1062,1252
10000,9,5,68569,Litchfield County,,40,Connecticut,CT,483,657,877,1094,1246
10000,9,7,21150,Middlesex County,,40,Connecticut,CT,731,828,1106,1540,1816
10000,9,11,4544,New London County,,40,Connecticut,CT,606,742,843,1087,1380
10000,9,13,693,Tolland County,,40,Connecticut,CT,419,677,765,1062,1070
10000,9,15,51697,Windham County,,40,Connecticut,CT,479,584,758,949,1190
2190,10,1,126697,Kent County,"Dover, DE MSA",40,Delaware,DE,560,620,706,916,1042
9160,10,3,500265,New Castle County,"Wilmington--Newark, DE--MD PMSA",40,Delaware,DE,525,691,806,1095,1323
10000,10,5,156638,Sussex County,,40,Delaware,DE,494,525,670,880,941
8840,11,1,572059,District of Columbia,"Washington, DC--MD--VA--WV PMSA",50,District of Columbia,DC,913,1039,1218,1660,2002
2020,12,35,49832,Flagler County,"Daytona Beach, FL MSA",40,Florida,FL,443,519,663,879,934
2020,12,127,443343,Volusia County,"Daytona Beach, FL MSA",40,Florida,FL,443,519,663,879,934
2680,12,11,1623018,Broward County,"Fort Lauderdale, FL PMSA",50,Florida,FL,567,668,827,1151,1353
2700,12,71,440888,Lee County,"Fort Myers--Cape Coral, FL MSA",40,Florida,FL,478,549,663,927,967
2710,12,85,126731,Martin County,"Fort Pierce--Port St. Lucie, FL MSA",40,Florida,FL,531,582,754,981,1058
2710,12,111,192695,St. Lucie County,"Fort Pierce--Port St. Lucie, FL MSA",40,Florida,FL,531,582,754,981,1058
2750,12,91,170498,Okaloosa County,"Fort Walton Beach, FL MSA",40,Florida,FL,464,507,576,782,920
2900,12,1,217955,Alachua County,"Gainesville, FL MSA",40,Florida,FL,464,506,616,844,998
3600,12,19,140814,Clay County,"Jacksonville, FL MSA",40,Florida,FL,534,598,720,952,1060
3600,12,31,778879,Duval County,"Jacksonville, FL MSA",40,Florida,FL,534,598,720,952,1060
3600,12,89,57663,Nassau County,"Jacksonville, FL MSA",40,Florida,FL,534,598,720,952,1060
3600,12,109,123135,St. Johns County,"Jacksonville, FL MSA",40,Florida,FL,534,598,720,952,1060
3980,12,105,483924,Polk County,"Lakeland--Winter Haven, FL MSA",40,Florida,FL,445,487,550,682,746
4900,12,9,476230,Brevard County,"Melbourne--Titusville--Palm Bay, FL MSA",40,Florida,FL,444,520,649,869,1012
5000,12,86,2253362,Miami-Dade County,"Miami, FL PMSA",50,Florida,FL,577,726,904,1241,1439
5345,12,21,251377,Collier County,"Naples, FL MSA",40,Florida,FL,496,700,843,1171,1305
5790,12,83,258916,Marion County,"Ocala, FL MSA",40,Florida,FL,464,507,576,756,886
5960,12,69,210528,Lake County,"Orlando, FL MSA",40,Florida,FL,633,718,857,1124,1372
5960,12,95,896344,Orange County,"Orlando, FL MSA",40,Florida,FL,633,718,857,1124,1372
5960,12,97,172493,Osceola County,"Orlando, FL MSA",40,Florida,FL,633,718,857,1124,1372
5960,12,117,365196,Seminole County,"Orlando, FL MSA",40,Florida,FL,633,718,857,1124,1372
6015,12,5,148217,Bay County,"Panama City, FL MSA",40,Florida,FL,465,507,577,736,789
6080,12,33,294410,Escambia County,"Pensacola, FL MSA",40,Florida,FL,462,505,574,766,903
6080,12,113,117743,Santa Rosa County,"Pensacola, FL MSA",40,Florida,FL,462,505,574,766,903
6580,12,15,141627,Charlotte County,"Punta Gorda, FL MSA",40,Florida,FL,455,523,696,965,1137
7510,12,81,264002,Manatee County,"Sarasota--Bradenton, FL MSA",40,Florida,FL,468,595,756,972,1059
7510,12,115,325957,Sarasota County,"Sarasota--Bradenton, FL MSA",40,Florida,FL,468,595,756,972,1059
8240,12,39,45087,Gadsden County,"Tallahassee, FL MSA",40,Florida,FL,472,524,689,900,1086
8240,12,73,239452,Leon County,"Tallahassee, FL MSA",40,Florida,FL,472,524,689,900,1086
8280,12,53,130802,Hernando County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
8280,12,57,998948,Hillsborough County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
8280,12,101,344765,Pasco County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
8280,12,103,921482,Pinellas County,"Tampa--St. Petersburg--Clearwater, FL MSA",50,Florida,FL,530,630,781,1037,1257
8960,12,99,1131184,Palm Beach County,"West Palm Beach--Boca Raton, FL MSA",50,Florida,FL,570,665,823,1092,1352
10000,12,3,22259,Baker County,,40,Florida,FL,438,480,543,673,731
10000,12,7,26088,Bradford County,,40,Florida,FL,438,480,543,673,731
10000,12,13,13017,Calhoun County,,40,Florida,FL,438,480,543,673,731
10000,12,17,118085,Citrus County,,40,Florida,FL,438,480,543,673,731
10000,12,23,56513,Columbia County,,40,Florida,FL,438,480,543,673,731
10000,12,27,32209,DeSoto County,,40,Florida,FL,438,480,543,673,731
10000,12,29,13827,Dixie County,,40,Florida,FL,438,480,543,673,731
10000,12,37,11057,Franklin County,,40,Florida,FL,438,480,543,673,731
10000,12,41,14437,Gilchrist County,,40,Florida,FL,438,480,543,673,731
10000,12,43,10576,Glades County,,40,Florida,FL,438,480,543,673,731
10000,12,45,13332,Gulf County,,40,Florida,FL,438,480,543,673,731
10000,12,47,13327,Hamilton County,,40,Florida,FL,438,480,543,673,731
10000,12,49,26938,Hardee County,,40,Florida,FL,438,480,543,673,731
10000,12,51,36210,Hendry County,,40,Florida,FL,437,478,556,699,783
10000,12,55,87366,Highlands County,,40,Florida,FL,438,480,543,676,756
10000,12,59,18564,Holmes County,,40,Florida,FL,438,480,543,673,731
10000,12,61,112947,Indian River County,,40,Florida,FL,432,541,696,871,974
10000,12,63,46755,Jackson County,,40,Florida,FL,438,480,543,673,731
10000,12,65,12902,Jefferson County,,40,Florida,FL,438,480,543,673,731
10000,12,67,7022,Lafayette County,,40,Florida,FL,438,480,543,673,731
10000,12,75,34450,Levy County,,40,Florida,FL,438,480,543,673,731
10000,12,77,7021,Liberty County,,40,Florida,FL,438,480,543,673,731
10000,12,79,18733,Madison County,,40,Florida,FL,438,480,543,673,731
10000,12,87,79589,Monroe County,,40,Florida,FL,626,706,907,1250,1487
10000,12,93,35910,Okeechobee County,,40,Florida,FL,438,480,543,673,738
10000,12,107,70423,Putnam County,,40,Florida,FL,438,480,543,673,731
10000,12,119,53345,Sumter County,,40,Florida,FL,438,480,543,673,731
10000,12,121,34844,Suwannee County,,40,Florida,FL,438,480,543,673,731
10000,12,123,19256,Taylor County,,40,Florida,FL,438,480,543,673,732
10000,12,125,13442,Union County,,40,Florida,FL,438,480,543,673,731
10000,12,129,22863,Wakulla County,,40,Florida,FL,438,480,543,673,731
10000,12,131,40601,Walton County,,40,Florida,FL,438,480,543,699,874
10000,12,133,20973,Washington County,,40,Florida,FL,438,480,543,673,731
120,13,95,96065,Dougherty County,"Albany, GA MSA",40,Georgia,GA,346,405,494,674,731
120,13,177,24757,Lee County,"Albany, GA MSA",40,Georgia,GA,346,405,494,674,731
500,13,59,101489,Clarke County,"Athens, GA MSA",40,Georgia,GA,428,461,597,814,982
500,13,195,25730,Madison County,"Athens, GA MSA",40,Georgia,GA,428,461,597,814,982
500,13,219,26225,Oconee County,"Athens, GA MSA",40,Georgia,GA,428,461,597,814,982
520,13,13,46144,Barrow County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,15,76019,Bartow County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,45,87268,Carroll County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,57,141903,Cherokee County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,63,236517,Clayton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,67,607751,Cobb County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,77,89215,Coweta County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,89,665865,DeKalb County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,97,92174,Douglas County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,113,91263,Fayette County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,117,98407,Forsyth County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,121,816006,Fulton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,135,588448,Gwinnett County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,151,119341,Henry County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,217,62001,Newton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,223,81678,Paulding County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,227,22983,Pickens County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,247,70111,Rockdale County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,255,58417,Spalding County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
520,13,297,60687,Walton County,"Atlanta, GA MSA",50,Georgia,GA,727,810,944,1259,1523
600,13,73,89288,Columbia County,"Augusta--Aiken, GA--SC MSA",40,Georgia,GA,438,524,617,838,991
600,13,189,21231,McDuffie County,"Augusta--Aiken, GA--SC MSA",40,Georgia,GA,438,524,617,838,991
600,13,245,199775,Richmond County,"Augusta--Aiken, GA--SC MSA",40,Georgia,GA,438,524,617,838,991
1560,13,47,53282,Catoosa County,"Chattanooga, TN--GA MSA",40,Georgia,GA,421,492,591,764,871
1560,13,83,15154,Dade County,"Chattanooga, TN--GA MSA",40,Georgia,GA,421,492,591,764,871
1560,13,295,61053,Walker County,"Chattanooga, TN--GA MSA",40,Georgia,GA,421,492,591,764,871
1800,13,53,14882,Chattahoochee County,"Columbus, GA--AL MSA",40,Georgia,GA,416,462,554,723,785
1800,13,145,23695,Harris County,"Columbus, GA--AL MSA",40,Georgia,GA,416,462,554,723,785
1800,13,215,186291,Muscogee County,"Columbus, GA--AL MSA",40,Georgia,GA,416,462,554,723,785
4680,13,21,153887,Bibb County,"Macon, GA MSA",40,Georgia,GA,460,512,596,822,846
4680,13,153,110765,Houston County,"Macon, GA MSA",40,Georgia,GA,460,512,596,822,846
4680,13,169,23639,Jones County,"Macon, GA MSA",40,Georgia,GA,460,512,596,822,846
4680,13,225,23668,Peach County,"Macon, GA MSA",40,Georgia,GA,460,512,596,822,846
4680,13,289,10590,Twiggs County,"Macon, GA MSA",40,Georgia,GA,460,512,596,822,846
7520,13,29,23417,Bryan County,"Savannah, GA MSA",40,Georgia,GA,426,530,616,829,863
7520,13,51,232048,Chatham County,"Savannah, GA MSA",40,Georgia,GA,426,530,616,829,863
7520,13,103,37535,Effingham County,"Savannah, GA MSA",40,Georgia,GA,426,530,616,829,863
10000,13,1,17419,Appling County,,40,Georgia,GA,318,384,469,608,692
10000,13,3,7609,Atkinson County,,40,Georgia,GA,318,384,469,608,692
10000,13,5,10103,Bacon County,,40,Georgia,GA,318,384,469,608,692
10000,13,7,4074,Baker County,,40,Georgia,GA,318,384,469,608,692
10000,13,9,44700,Baldwin County,,40,Georgia,GA,311,399,486,624,681
10000,13,11,14422,Banks County,,40,Georgia,GA,318,384,469,608,692
10000,13,17,17484,Ben Hill County,,40,Georgia,GA,318,384,469,608,701
10000,13,19,16235,Berrien County,,40,Georgia,GA,318,384,469,608,692
10000,13,23,11666,Bleckley County,,40,Georgia,GA,318,384,469,608,692
10000,13,25,14629,Brantley County,,40,Georgia,GA,318,384,469,608,692
10000,13,27,16450,Brooks County,,40,Georgia,GA,318,384,469,608,692
10000,13,31,55983,Bulloch County,,40,Georgia,GA,396,402,516,666,846
10000,13,33,22243,Burke County,,40,Georgia,GA,318,384,469,608,692
10000,13,35,19522,Butts County,,40,Georgia,GA,313,415,550,738,773
10000,13,37,6320,Calhoun County,,40,Georgia,GA,318,384,469,608,692
10000,13,39,43664,Camden County,,40,Georgia,GA,438,494,553,770,910
10000,13,43,9577,Candler County,,40,Georgia,GA,318,384,469,608,692
10000,13,49,10282,Charlton County,,40,Georgia,GA,318,384,469,608,692
10000,13,55,25470,Chattooga County,,40,Georgia,GA,318,384,469,608,692
10000,13,61,3357,Clay County,,40,Georgia,GA,318,384,469,608,692
10000,13,65,6878,Clinch County,,40,Georgia,GA,318,384,469,608,692
10000,13,69,37413,Coffee County,,40,Georgia,GA,318,384,469,608,701
10000,13,71,42053,Colquitt County,,40,Georgia,GA,318,384,469,608,692
10000,13,75,15771,Cook County,,40,Georgia,GA,318,384,469,608,692
10000,13,79,12495,Crawford County,,40,Georgia,GA,318,384,469,608,692
10000,13,81,21996,Crisp County,,40,Georgia,GA,323,384,469,608,692
10000,13,85,15999,Dawson County,,40,Georgia,GA,313,409,542,680,836
10000,13,87,28240,Decatur County,,40,Georgia,GA,318,384,469,608,692
10000,13,91,19171,Dodge County,,40,Georgia,GA,318,384,469,608,692
10000,13,93,11525,Dooly County,,40,Georgia,GA,318,384,469,608,692
10000,13,99,12354,Early County,,40,Georgia,GA,318,384,469,608,692
10000,13,101,3754,Echols County,,40,Georgia,GA,318,384,469,608,692
10000,13,105,20511,Elbert County,,40,Georgia,GA,318,384,469,608,692
10000,13,107,21837,Emanuel County,,40,Georgia,GA,318,384,469,608,692
10000,13,109,10495,Evans County,,40,Georgia,GA,318,384,469,608,692
10000,13,111,19798,Fannin County,,40,Georgia,GA,318,384,469,608,692
10000,13,115,90565,Floyd County,,40,Georgia,GA,322,388,476,627,701
10000,13,119,20285,Franklin County,,40,Georgia,GA,318,384,469,608,692
10000,13,123,23456,Gilmer County,,40,Georgia,GA,318,384,469,608,692
10000,13,125,2556,Glascock County,,40,Georgia,GA,318,384,469,608,692
10000,13,127,67568,Glynn County,,40,Georgia,GA,455,508,575,774,948
10000,13,129,44104,Gordon County,,40,Georgia,GA,381,387,483,622,796
10000,13,131,23659,Grady County,,40,Georgia,GA,325,384,469,608,692
10000,13,133,14406,Greene County,,40,Georgia,GA,318,384,469,608,692
10000,13,137,35902,Habersham County,,40,Georgia,GA,342,384,469,608,698
10000,13,139,139277,Hall County,,40,Georgia,GA,331,502,590,740,824
10000,13,141,10076,Hancock County,,40,Georgia,GA,318,384,469,608,692
10000,13,143,25690,Haralson County,,40,Georgia,GA,318,384,469,608,692
10000,13,147,22997,Hart County,,40,Georgia,GA,318,384,469,608,692
10000,13,149,11012,Heard County,,40,Georgia,GA,318,384,469,608,692
10000,13,155,9931,Irwin County,,40,Georgia,GA,318,384,469,608,692
10000,13,157,41589,Jackson County,,40,Georgia,GA,352,380,478,603,786
10000,13,159,11426,Jasper County,,40,Georgia,GA,315,380,471,639,686
10000,13,161,12684,Jeff Davis County,,40,Georgia,GA,318,384,469,608,692
10000,13,163,17266,Jefferson County,,40,Georgia,GA,318,384,469,608,701
10000,13,165,8575,Jenkins County,,40,Georgia,GA,318,384,469,608,692
10000,13,167,8560,Johnson County,,40,Georgia,GA,318,384,469,608,692
10000,13,171,15912,Lamar County,,40,Georgia,GA,318,394,469,608,744
10000,13,173,7241,Lanier County,,40,Georgia,GA,318,384,469,608,692
10000,13,175,44874,Laurens County,,40,Georgia,GA,326,384,469,608,692
10000,13,179,61610,Liberty County,,40,Georgia,GA,393,439,499,694,699
10000,13,181,8348,Lincoln County,,40,Georgia,GA,318,384,469,608,692
10000,13,183,10304,Long County,,40,Georgia,GA,318,416,469,608,692
10000,13,185,92115,Lowndes County,,40,Georgia,GA,357,431,522,731,810
10000,13,187,21016,Lumpkin County,,40,Georgia,GA,314,424,477,638,783
10000,13,191,10847,McIntosh County,,40,Georgia,GA,318,384,469,608,692
10000,13,193,14074,Macon County,,40,Georgia,GA,318,384,469,608,692
10000,13,197,7144,Marion County,,40,Georgia,GA,318,384,469,608,692
10000,13,199,22534,Meriwether County,,40,Georgia,GA,318,384,469,608,692
10000,13,201,6383,Miller County,,40,Georgia,GA,318,384,469,608,692
10000,13,205,23932,Mitchell County,,40,Georgia,GA,318,384,469,608,692
10000,13,207,21757,Monroe County,,40,Georgia,GA,318,384,469,617,692
10000,13,209,8270,Montgomery County,,40,Georgia,GA,318,384,469,608,692
10000,13,211,15457,Morgan County,,40,Georgia,GA,323,389,493,617,702
10000,13,213,36506,Murray County,,40,Georgia,GA,318,384,469,608,692
10000,13,221,12635,Oglethorpe County,,40,Georgia,GA,318,384,469,608,692
10000,13,229,15636,Pierce County,,40,Georgia,GA,318,384,469,608,692
10000,13,231,13688,Pike County,,40,Georgia,GA,375,407,516,718,722
10000,13,233,38127,Polk County,,40,Georgia,GA,318,384,469,636,692
10000,13,235,9588,Pulaski County,,40,Georgia,GA,318,384,469,608,692
10000,13,237,18812,Putnam County,,40,Georgia,GA,318,384,469,608,701
10000,13,239,2598,Quitman County,,40,Georgia,GA,318,384,469,608,692
10000,13,241,15050,Rabun County,,40,Georgia,GA,318,384,469,608,692
10000,13,243,7791,Randolph County,,40,Georgia,GA,318,384,469,608,692
10000,13,249,3766,Schley County,,40,Georgia,GA,318,384,469,608,692
10000,13,251,15374,Screven County,,40,Georgia,GA,318,384,469,608,692
10000,13,253,9369,Seminole County,,40,Georgia,GA,318,384,469,608,692
10000,13,257,25435,Stephens County,,40,Georgia,GA,318,384,469,608,692
10000,13,259,5252,Stewart County,,40,Georgia,GA,318,384,469,608,692
10000,13,261,33200,Sumter County,,40,Georgia,GA,318,390,469,608,692
10000,13,263,6498,Talbot County,,40,Georgia,GA,318,384,469,608,692
10000,13,265,2077,Taliaferro County,,40,Georgia,GA,318,384,469,608,692
10000,13,267,22305,Tattnall County,,40,Georgia,GA,318,384,469,608,692
10000,13,269,8815,Taylor County,,40,Georgia,GA,318,384,469,608,692
10000,13,271,11794,Telfair County,,40,Georgia,GA,318,384,469,608,692
10000,13,273,10970,Terrell County,,40,Georgia,GA,318,384,469,608,692
10000,13,275,42737,Thomas County,,40,Georgia,GA,318,395,469,608,692
10000,13,277,38407,Tift County,,40,Georgia,GA,318,384,469,608,692
10000,13,279,26067,Toombs County,,40,Georgia,GA,318,384,469,608,692
10000,13,281,9319,Towns County,,40,Georgia,GA,318,384,469,608,692
10000,13,283,6854,Treutlen County,,40,Georgia,GA,318,384,469,608,692
10000,13,285,58779,Troup County,,40,Georgia,GA,323,440,495,618,702
10000,13,287,9504,Turner County,,40,Georgia,GA,318,384,469,608,692
10000,13,291,17289,Union County,,40,Georgia,GA,314,379,483,605,683
10000,13,293,27597,Upson County,,40,Georgia,GA,330,384,469,608,692
10000,13,299,35483,Ware County,,40,Georgia,GA,353,395,469,608,730
10000,13,301,6336,Warren County,,40,Georgia,GA,318,384,469,608,692
10000,13,303,21176,Washington County,,40,Georgia,GA,318,384,469,608,692
10000,13,305,26565,Wayne County,,40,Georgia,GA,330,384,469,608,692
10000,13,307,2390,Webster County,,40,Georgia,GA,318,384,469,608,692
10000,13,309,6179,Wheeler County,,40,Georgia,GA,318,384,469,608,692
10000,13,311,19944,White County,,40,Georgia,GA,318,384,469,608,707
10000,13,313,83525,Whitfield County,,40,Georgia,GA,313,412,495,633,746
10000,13,315,8577,Wilcox County,,40,Georgia,GA,318,384,469,608,692
10000,13,317,10687,Wilkes County,,40,Georgia,GA,318,384,469,608,692
10000,13,319,10220,Wilkinson County,,40,Georgia,GA,318,384,469,608,692
10000,13,321,21967,Worth County,,40,Georgia,GA,318,384,469,608,692
3320,15,3,876156,Honolulu County,"Honolulu, HI MSA",40,Hawaii,HI,657,786,925,1252,1354
10000,15,1,148677,Hawaii County,,40,Hawaii,HI,519,677,779,1035,1276
10000,15,7,58463,Kauai County,,40,Hawaii,HI,648,968,1180,1561,1689
10000,15,9,128094,Maui County,,40,Hawaii,HI,818,1014,1238,1599,1811
1080,16,1,300904,Ada County,"Boise City, ID MSA",40,Idaho,ID,446,507,617,856,1013
1080,16,27,131441,Canyon County,"Boise City, ID MSA",40,Idaho,ID,446,507,617,856,1013
6340,16,5,75565,Bannock County,"Pocatello, ID MSA",40,Idaho,ID,353,409,525,716,846
10000,16,3,3476,Adams County,,40,Idaho,ID,322,374,482,639,757
10000,16,7,6411,Bear Lake County,,40,Idaho,ID,322,374,482,639,757
10000,16,9,9171,Benewah County,,40,Idaho,ID,322,374,482,639,757
10000,16,11,41735,Bingham County,,40,Idaho,ID,344,374,482,639,757
10000,16,13,18991,Blaine County,,40,Idaho,ID,506,558,742,1036,1219
10000,16,15,6670,Boise County,,40,Idaho,ID,322,415,482,639,757
10000,16,17,36835,Bonner County,,40,Idaho,ID,373,461,573,791,910
10000,16,19,82522,Bonneville County,,40,Idaho,ID,322,404,557,748,913
10000,16,21,9871,Boundary County,,40,Idaho,ID,322,374,482,639,757
10000,16,23,2899,Butte County,,40,Idaho,ID,322,374,482,639,757
10000,16,25,991,Camas County,,40,Idaho,ID,322,374,482,639,757
10000,16,29,7304,Caribou County,,40,Idaho,ID,322,374,482,639,757
10000,16,31,21416,Cassia County,,40,Idaho,ID,322,374,482,639,757
10000,16,33,1022,Clark County,,40,Idaho,ID,322,374,482,639,757
10000,16,35,8930,Clearwater County,,40,Idaho,ID,322,374,482,639,757
10000,16,37,4342,Custer County,,40,Idaho,ID,322,374,482,639,757
10000,16,39,29130,Elmore County,,40,Idaho,ID,322,374,482,639,757
10000,16,41,11329,Franklin County,,40,Idaho,ID,322,374,482,639,757
10000,16,43,11819,Fremont County,,40,Idaho,ID,322,374,482,639,757
10000,16,45,15181,Gem County,,40,Idaho,ID,322,374,482,639,757
10000,16,47,14155,Gooding County,,40,Idaho,ID,322,374,482,639,757
10000,16,49,15511,Idaho County,,40,Idaho,ID,322,374,482,639,757
10000,16,51,19155,Jefferson County,,40,Idaho,ID,333,374,482,639,757
