"city","year","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual","msa_code"
"Blacksburg-Christiansburg-Radford VA",2005,1453,1266,879,332,187,1211,1257,154416,-141,13980
"Blacksburg-Christiansburg-Radford VA",2006,1425,1266,957,337,159,1294,1376,155792,-77,13980
"Blacksburg-Christiansburg-Radford VA",2007,1633,1266,884,304,367,1188,1564,157356,9,13980
"Blacksburg-Christiansburg-Radford VA",2008,1625,1236,257,304,389,561,972,158328,22,13980
"Bloomington IN",2000,495,302,-16,128,193,112,314,175821,9,14020
"Bloomington IN",2001,1921,1275,-638,489,646,-149,340,176161,-157,14020
"Bloomington IN",2002,1908,1373,-518,449,535,-69,311,176472,-155,14020
"Bloomington IN",2003,1890,1354,889,400,536,1289,1626,178098,-199,14020
"Bloomington IN",2004,1947,1329,265,386,618,651,1145,179243,-124,14020
"Bloomington IN",2005,1904,1316,-109,392,588,283,711,179954,-160,14020
"Bloomington IN",2006,1904,1280,653,401,624,1054,1589,181543,-89,14020
"Bloomington IN",2007,2027,1405,99,361,622,460,1077,182620,-5,14020
"Bloomington IN",2008,2085,1378,237,360,707,597,1324,183944,20,14020
"Bloomington-Normal IL",2000,489,208,82,70,281,152,447,150880,14,14060
"Bloomington-Normal IL",2001,2015,990,552,287,1025,839,1718,152598,-146,14060
"Bloomington-Normal IL",2002,2076,1022,1775,266,1054,2041,2997,155595,-98,14060
"Bloomington-Normal IL",2003,2128,1028,519,227,1100,746,1632,157227,-214,14060
"Bloomington-Normal IL",2004,2179,1068,-88,226,1111,138,1142,158369,-107,14060
"Bloomington-Normal IL",2005,2242,1006,-345,234,1236,-111,980,159349,-145,14060
"Bloomington-Normal IL",2006,2166,1032,994,235,1134,1229,2281,161630,-82,14060
"Bloomington-Normal IL",2007,2251,1059,659,215,1192,874,2062,163692,-4,14060
"Bloomington-Normal IL",2008,2363,1053,33,218,1310,251,1606,165298,45,14060
"Boise City-Nampa ID",2000,1988,781,2492,332,1207,2824,3990,468830,-41,14260
"Boise City-Nampa ID",2001,7957,3089,10784,1284,4868,12068,16671,485501,-265,14260
"Boise City-Nampa ID",2002,8121,3140,7626,1157,4981,8783,13462,498963,-302,14260
"Boise City-Nampa ID",2003,8390,3144,6015,885,5246,6900,11766,510729,-380,14260
"Boise City-Nampa ID",2004,8670,3397,7116,1028,5273,8144,12868,523597,-549,14260
"Boise City-Nampa ID",2005,8898,3504,14300,992,5394,15292,20321,543918,-365,14260
"Boise City-Nampa ID",2006,9420,3624,15999,1034,5796,17033,22468,566386,-361,14260
"Boise City-Nampa ID",2007,9761,3702,13541,895,6059,14436,20214,586600,-281,14260
"Boise City-Nampa ID",2008,9899,3739,6545,917,6160,7462,13153,599753,-469,14260
"Boston-Cambridge-Quincy MA-NH",2000,14942,8398,-3404,6462,6544,3058,9804,4402149,202,14460
"Boston-Cambridge-Quincy MA-NH",2001,58179,36733,-13945,24988,21446,11043,39526,4441675,7037,14460
"Boston-Cambridge-Quincy MA-NH",2002,57470,36436,-35445,23419,21034,-12026,14699,4456374,5691,14460
"Boston-Cambridge-Quincy MA-NH",2003,57014,35964,-47036,20409,21050,-26627,5,4456379,5582,14460
"Boston-Cambridge-Quincy MA-NH",2004,56202,35659,-46821,18995,20543,-27826,-2415,4453964,4868,14460
"Boston-Cambridge-Quincy MA-NH",2005,55300,35089,-46088,19802,20211,-26286,995,4454959,7070,14460
"Boston-Cambridge-Quincy MA-NH",2006,54932,34086,-32988,20554,20846,-12434,12274,4467233,3862,14460
"Boston-Cambridge-Quincy MA-NH",2007,55057,34617,-22508,18524,20440,-3984,25105,4492338,8649,14460
"Boston-Cambridge-Quincy MA-NH",2008,55264,34826,-8261,18569,20438,10308,30520,4522858,-226,14460
"Boulder CO",2000,905,316,859,418,589,1277,1878,271651,12,14500
"Boulder CO",2001,3559,1357,2475,1641,2202,4116,6105,277756,-213,14500
"Boulder CO",2002,3598,1323,-1489,1530,2275,41,2076,279832,-240,14500
"Boulder CO",2003,3525,1450,-3793,1355,2075,-2438,-514,279318,-151,14500
"Boulder CO",2004,3572,1443,-1414,1234,2129,-180,1731,281049,-218,14500
"Boulder CO",2005,3511,1386,-2095,1289,2125,-806,1066,282115,-253,14500
"Boulder CO",2006,3529,1478,-260,1282,2051,1022,2935,285050,-138,14500
"Boulder CO",2007,3427,1412,582,1181,2015,1763,3755,288805,-23,14500
"Boulder CO",2008,3652,1440,971,1183,2212,2154,4356,293161,-10,14500
"Bowling Green KY",2000,335,192,49,96,143,145,297,104465,9,14540
"Bowling Green KY",2001,1366,854,44,381,512,425,832,105297,-105,14540
"Bowling Green KY",2002,1402,934,156,356,468,512,875,106172,-105,14540
"Bowling Green KY",2003,1388,899,865,308,489,1173,1563,107735,-99,14540
"Bowling Green KY",2004,1432,894,729,294,538,1023,1470,109205,-91,14540
"Bowling Green KY",2005,1539,908,1314,304,631,1618,2155,111360,-94,14540
"Bowling Green KY",2006,1529,886,1636,304,643,1940,2523,113883,-60,14540
"Bowling Green KY",2007,1574,914,890,274,660,1164,1815,115698,-9,14540
"Bowling Green KY",2008,1624,955,1303,276,669,1579,2249,117947,1,14540
"Bradenton-Sarasota-Venice FL",2000,1463,1943,2656,556,-480,3212,2667,592633,-65,14600
"Bradenton-Sarasota-Venice FL",2001,5929,8084,12509,2054,-2155,14563,12184,604817,-224,14600
"Bradenton-Sarasota-Venice FL",2002,6015,8113,13700,1860,-2098,15560,13370,618187,-92,14600
"Bradenton-Sarasota-Venice FL",2003,6259,7994,12902,1539,-1735,14441,12860,631047,154,14600
"Bradenton-Sarasota-Venice FL",2004,6507,8030,18424,1630,-1523,20054,17507,648554,-1024,14600
"Bradenton-Sarasota-Venice FL",2005,6538,8274,19777,1616,-1736,21393,19020,667574,-637,14600
"Bradenton-Sarasota-Venice FL",2006,7060,8231,11091,1701,-1171,12792,11266,678840,-355,14600
"Bradenton-Sarasota-Venice FL",2007,7263,8528,5721,1510,-1265,7231,6162,685002,196,14600
"Bradenton-Sarasota-Venice FL",2008,7253,8740,2473,1532,-1487,4005,2821,687823,303,14600
"Bremerton-Silverdale WA",2000,756,414,-172,190,342,18,374,232340,14,14740
"Bremerton-Silverdale WA",2001,2973,1786,-106,123,1187,17,964,233304,-240,14740
"Bremerton-Silverdale WA",2002,2976,1818,2732,-416,1158,2316,3319,236623,-155,14740
"Bremerton-Silverdale WA",2003,3024,1750,2633,-1482,1274,1151,2261,238884,-164,14740
"Bremerton-Silverdale WA",2004,2969,1812,-1499,846,1157,-653,295,239179,-209,14740
"Bremerton-Silverdale WA",2005,2932,1797,-4173,55,1135,-4118,-3155,236024,-172,14740
"Bremerton-Silverdale WA",2006,3016,1716,2115,456,1300,2571,3747,239771,-124,14740
"Bremerton-Silverdale WA",2007,2965,1796,-2836,-16,1169,-2852,-1611,238160,72,14740
"Bremerton-Silverdale WA",2008,2885,1798,242,190,1087,432,1609,239769,90,14740
"Bridgeport-Stamford-Norwalk CT",2000,3175,1631,-1441,1774,1544,333,1914,884481,37,14860
"Bridgeport-Stamford-Norwalk CT",2001,12273,7031,-7586,6854,5242,-732,3745,888226,-765,14860
"Bridgeport-Stamford-Norwalk CT",2002,11926,7039,-7931,6471,4887,-1460,2687,890913,-740,14860
"Bridgeport-Stamford-Norwalk CT",2003,12171,7097,-8081,5723,5074,-2358,1863,892776,-853,14860
"Bridgeport-Stamford-Norwalk CT",2004,12047,6787,-9447,5177,5260,-4270,170,892946,-820,14860
"Bridgeport-Stamford-Norwalk CT",2005,11816,6787,-10881,5446,5029,-5435,-1108,891838,-702,14860
"Bridgeport-Stamford-Norwalk CT",2006,11640,6565,-11663,5671,5075,-5992,-1326,890512,-409,14860
"Bridgeport-Stamford-Norwalk CT",2007,11655,6166,-10259,5144,5489,-5115,83,890595,-291,14860
"Bridgeport-Stamford-Norwalk CT",2008,11270,6331,-5190,5148,4939,-42,4435,895030,-462,14860
"Brownsville-Harlingen TX",2000,1878,436,-718,567,1442,-151,1289,336516,-2,15180
"Brownsville-Harlingen TX",2001,8369,1882,-2445,2184,6487,-261,5933,342449,-293,15180
"Brownsville-Harlingen TX",2002,8453,2135,-585,2052,6318,1467,7419,349868,-366,15180
"Brownsville-Harlingen TX",2003,8692,2004,-216,1790,6688,1574,7727,357595,-535,15180
"Brownsville-Harlingen TX",2004,8634,2030,-809,1657,6604,848,7214,364809,-238,15180
"Brownsville-Harlingen TX",2005,8734,2010,-1404,1728,6724,324,6683,371492,-365,15180
"Brownsville-Harlingen TX",2006,8613,2039,-1424,1733,6574,309,6689,378181,-194,15180
"Brownsville-Harlingen TX",2007,8766,2191,-1463,1571,6575,108,6724,384905,41,15180
"Brownsville-Harlingen TX",2008,9123,2298,-664,1576,6825,912,7831,392736,94,15180
"Brunswick GA",2000,304,222,58,37,82,95,177,93221,0,15260
"Brunswick GA",2001,1261,906,639,132,355,771,1047,94268,-79,15260
"Brunswick GA",2002,1246,937,351,121,309,472,709,94977,-72,15260
"Brunswick GA",2003,1336,995,639,88,341,727,965,95942,-103,15260
"Brunswick GA",2004,1326,1052,425,116,274,541,735,96677,-80,15260
"Brunswick GA",2005,1343,971,479,105,372,584,876,97553,-80,15260
"Brunswick GA",2006,1361,1034,1876,116,327,1992,2266,99819,-53,15260
"Brunswick GA",2007,1378,1032,1213,100,346,1313,1680,101499,21,15260
"Brunswick GA",2008,1410,1020,849,108,390,957,1351,102850,4,15260
"Buffalo-Niagara Falls NY",2000,3466,2908,-1965,367,558,-1598,-997,1169112,43,15380
"Buffalo-Niagara Falls NY",2001,13562,12549,-7063,1482,1013,-5581,-5568,1163544,-1000,15380
"Buffalo-Niagara Falls NY",2002,13098,12401,-6118,1370,697,-4748,-5046,1158498,-995,15380
"Buffalo-Niagara Falls NY",2003,13092,12406,-4248,1142,686,-3106,-3929,1154569,-1509,15380
"Buffalo-Niagara Falls NY",2004,12817,12218,-6071,1157,599,-4914,-5200,1149369,-885,15380
"Buffalo-Niagara Falls NY",2005,12195,12273,-9185,1176,-78,-8009,-9060,1140309,-973,15380
"Buffalo-Niagara Falls NY",2006,12016,11495,-9713,1366,521,-8347,-8320,1131989,-494,15380
"Buffalo-Niagara Falls NY",2007,12515,11868,-7282,1189,647,-6093,-5476,1126513,-30,15380
"Buffalo-Niagara Falls NY",2008,12717,11733,-4485,1203,984,-3282,-2204,1124309,94,15380
"Burlington NC",2000,437,301,385,183,136,568,702,131502,-2,15500
"Burlington NC",2001,1878,1363,876,688,515,1564,1962,133464,-117,15500
"Burlington NC",2002,1874,1247,673,653,627,1326,1844,135308,-109,15500
"Burlington NC",2003,1827,1358,-105,574,469,469,742,136050,-196,15500
"Burlington NC",2004,1834,1314,773,516,520,1289,1697,137747,-112,15500
"Burlington NC",2005,1793,1366,885,549,427,1434,1733,139480,-128,15500
"Burlington NC",2006,1849,1320,1007,548,529,1555,2012,141492,-72,15500
"Burlington NC",2007,1992,1373,2124,497,619,2621,3298,144790,58,15500
"Burlington NC",2008,2038,1349,1997,499,689,2496,3263,148053,78,15500
"Burlington-South Burlington VT",2000,626,319,236,126,307,362,676,199568,7,15540
"Burlington-South Burlington VT",2001,2308,1337,237,496,971,733,1510,201078,-194,15540
"Burlington-South Burlington VT",2002,2235,1357,322,445,878,767,1450,202528,-195,15540
"Burlington-South Burlington VT",2003,2322,1438,-174,370,884,196,823,203351,-257,15540
"Burlington-South Burlington VT",2004,2414,1413,-7,389,1001,382,1239,204590,-144,15540
"Burlington-South Burlington VT",2005,2308,1371,-387,385,937,-2,758,205348,-177,15540
"Burlington-South Burlington VT",2006,2230,1326,-299,402,904,103,907,206255,-100,15540
"Burlington-South Burlington VT",2007,2347,1282,-495,358,1065,-137,965,207220,37,15540
"Burlington-South Burlington VT",2008,2305,1345,-164,358,960,194,1240,208460,86,15540
"Canton-Massillon OH",2000,1332,995,-401,39,337,-362,-2,406966,23,15940
"Canton-Massillon OH",2001,5125,4205,-1541,111,920,-1430,342,407308,852,15940
"Canton-Massillon OH",2002,4772,4044,-961,106,728,-855,499,407807,626,15940
"Canton-Massillon OH",2003,4835,4204,-686,72,631,-614,510,408317,493,15940
"Canton-Massillon OH",2004,4781,4169,-685,70,612,-615,63,408380,66,15940
"Canton-Massillon OH",2005,4690,4195,-1324,73,495,-1251,-825,407555,-69,15940
"Canton-Massillon OH",2006,4811,4059,-1029,76,752,-953,-211,407344,-10,15940
"Canton-Massillon OH",2007,4964,4100,-739,65,864,-674,250,407594,60,15940
"Canton-Massillon OH",2008,5007,4131,-1063,64,876,-999,59,407653,182,15940
"Cape Coral-Fort Myers FL",2000,1211,1159,2477,529,52,3006,2994,443882,-64,15980
"Cape Coral-Fort Myers FL",2001,5246,5236,12814,1922,10,14736,14659,458541,-87,15980
"Cape Coral-Fort Myers FL",2002,5409,5450,13686,1816,-41,15502,15499,474040,38,15980
"Cape Coral-Fort Myers FL",2003,5483,5343,13763,1610,140,15373,15983,490023,470,15980
"Cape Coral-Fort Myers FL",2004,5737,5437,21206,1468,300,22674,21936,511959,-1038,15980
"Cape Coral-Fort Myers FL",2005,6299,5702,27533,1534,597,29067,29200,541159,-464,15980
"Cape Coral-Fort Myers FL",2006,7047,5863,24655,1642,1184,26297,27128,568287,-353,15980
"Cape Coral-Fort Myers FL",2007,7684,6192,16637,1489,1492,18126,19842,588129,224,15980
"Cape Coral-Fort Myers FL",2008,7891,6254,1749,1492,1637,3241,5007,593136,129,15980
"Carson City NV",2000,148,153,38,60,-5,98,89,52546,-4,16180
"Carson City NV",2001,742,561,524,210,181,734,857,53403,-58,16180
"Carson City NV",2002,738,656,731,197,82,928,964,54367,-46,16180
"Carson City NV",2003,703,657,470,169,46,639,626,54993,-59,16180
"Carson City NV",2004,746,633,447,163,113,610,677,55670,-46,16180
"Carson City NV",2005,745,660,-306,169,85,-137,-104,55566,-52,16180
"Carson City NV",2006,766,622,-875,168,144,-707,-583,54983,-20,16180
"Carson City NV",2007,747,671,-501,146,76,-355,-259,54724,20,16180
"Carson City NV",2008,738,627,-151,146,111,-5,143,54867,37,16180
"Casper WY",2000,212,161,-47,13,51,-34,24,66557,7,16220
"Casper WY",2001,889,588,32,41,301,73,306,66863,-68,16220
"Casper WY",2002,920,593,185,37,327,222,490,67353,-59,16220
"Casper WY",2003,903,586,320,26,317,346,586,67939,-77,16220
"Casper WY",2004,994,543,266,34,451,300,698,68637,-53,16220
"Casper WY",2005,1001,592,394,31,409,425,771,69408,-63,16220
"Casper WY",2006,983,627,456,35,356,491,812,70220,-35,16220
"Casper WY",2007,1100,598,1022,30,502,1052,1564,71784,10,16220
"Casper WY",2008,1102,578,798,32,524,830,1345,73129,-9,16220
"Cedar Rapids IA",2000,828,387,93,62,441,155,605,237835,9,16300
"Cedar Rapids IA",2001,3297,1951,613,288,1346,901,2237,240072,-10,16300
"Cedar Rapids IA",2002,3297,1807,244,269,1490,513,1961,242033,-42,16300
"Cedar Rapids IA",2003,3284,1942,-393,237,1342,-156,1065,243098,-121,16300
"Cedar Rapids IA",2004,3323,1940,229,225,1383,454,1908,245006,71,16300
"Cedar Rapids IA",2005,3249,1937,622,228,1312,850,2145,247151,-17,16300
"Cedar Rapids IA",2006,3385,2008,633,231,1377,864,2232,249383,-9,16300
"Cedar Rapids IA",2007,3436,1946,1399,207,1490,1606,3089,252472,-7,16300
"Cedar Rapids IA",2008,3513,1910,1155,205,1603,1360,2980,255452,17,16300
"Champaign-Urbana IL",2000,633,365,-320,270,268,-50,222,210501,4,16580
"Champaign-Urbana IL",2001,2749,1535,-780,1049,1214,269,1289,211790,-194,16580
"Champaign-Urbana IL",2002,2603,1559,-265,991,1044,726,1563,213353,-207,16580
"Champaign-Urbana IL",2003,2576,1527,671,856,1049,1527,2296,215649,-280,16580
"Champaign-Urbana IL",2004,2648,1536,-557,813,1112,256,1211,216860,-157,16580
"Champaign-Urbana IL",2005,2743,1581,-169,845,1162,676,1634,218494,-204,16580
"Champaign-Urbana IL",2006,2878,1526,661,846,1352,1507,2748,221242,-111,16580
"Champaign-Urbana IL",2007,2792,1539,342,770,1253,1112,2344,223586,-21,16580
"Champaign-Urbana IL",2008,2939,1558,-1565,778,1381,-787,605,224191,11,16580
"Charleston WV",2000,944,882,-331,15,62,-316,-248,309387,6,16620
"Charleston WV",2001,3724,3667,-2257,84,57,-2173,-2368,307019,-252,16620
"Charleston WV",2002,3737,3611,-844,64,126,-780,-896,306123,-242,16620
"Charleston WV",2003,3804,3554,165,25,250,190,39,306162,-401,16620
"Charleston WV",2004,3888,3722,-248,86,166,-162,-221,305941,-225,16620
"Charleston WV",2005,3681,3654,-1273,61,27,-1212,-1464,304477,-279,16620
"Charleston WV",2006,3728,3553,-999,81,175,-918,-877,303600,-134,16620
"Charleston WV",2007,3673,3618,-80,65,55,-15,56,303656,16,16620
"Charleston WV",2008,3671,3541,34,64,130,98,288,303944,60,16620
"Charleston-North Charleston-Summerville SC",2000,1901,1077,621,391,824,1012,1869,550841,33,16700
"Charleston-North Charleston-Summerville SC",2001,7956,4447,2317,728,3509,3045,6603,557444,49,16700
"Charleston-North Charleston-Summerville SC",2002,7832,4423,5601,200,3409,5801,9291,566735,81,16700
"Charleston-North Charleston-Summerville SC",2003,8051,4581,7294,-1094,3470,6200,9916,576651,246,16700
"Charleston-North Charleston-Summerville SC",2004,8313,4412,8171,1403,3901,9574,13468,590119,-7,16700
"Charleston-North Charleston-Summerville SC",2005,8521,4522,6322,653,3999,6975,11043,601162,69,16700
"Charleston-North Charleston-Summerville SC",2006,8791,4482,10303,1038,4309,11341,15480,616642,-170,16700
"Charleston-North Charleston-Summerville SC",2007,9409,4808,8748,457,4601,9205,13792,630434,-14,16700
"Charleston-North Charleston-Summerville SC",2008,9357,4924,8977,673,4433,9650,14072,644506,-11,16700
"Charlotte-Gastonia-Concord NC-SC",2000,5366,2305,4988,1693,3061,6681,9758,1340283,16,16740
"Charlotte-Gastonia-Concord NC-SC",2001,21762,10068,17355,6531,11694,23886,34606,1374889,-974,16740
"Charlotte-Gastonia-Concord NC-SC",2002,21972,10230,14067,6141,11742,20208,30982,1405871,-968,16740
"Charlotte-Gastonia-Concord NC-SC",2003,22350,10448,13749,5359,11902,19108,30039,1435910,-971,16740
"Charlotte-Gastonia-Concord NC-SC",2004,22674,10599,18992,4915,12075,23907,34432,1470342,-1550,16740
"Charlotte-Gastonia-Concord NC-SC",2005,23545,10589,31342,5152,12956,36494,48146,1518488,-1304,16740
"Charlotte-Gastonia-Concord NC-SC",2006,24806,10772,43295,5172,14034,48467,61582,1580070,-919,16740
"Charlotte-Gastonia-Concord NC-SC",2007,26283,10780,45549,4716,15503,50265,66361,1646431,593,16740
"Charlotte-Gastonia-Concord NC-SC",2008,27108,11164,34387,4734,15944,39121,55368,1701799,303,16740
"Charlottesville VA",2000,535,315,371,142,220,513,731,174752,-2,16820
"Charlottesville VA",2001,2211,1384,982,579,827,1561,3084,177836,696,16820
"Charlottesville VA",2002,2108,1336,828,536,772,1364,2691,180527,555,16820
"Charlottesville VA",2003,2208,1349,30,440,859,470,1913,182440,584,16820
"Charlottesville VA",2004,2291,1379,432,452,912,884,2251,184691,455,16820
"Charlottesville VA",2005,2171,1399,1860,457,772,2317,2964,187655,-125,16820
"Charlottesville VA",2006,2386,1411,1173,467,975,1640,2536,190191,-79,16820
"Charlottesville VA",2007,2390,1372,529,415,1018,944,1963,192154,1,16820
"Charlottesville VA",2008,2437,1468,832,416,969,1248,2237,194391,20,16820
"Chattanooga TN-GA",2000,1475,1148,189,144,327,333,683,477195,23,16860
"Chattanooga TN-GA",2001,6248,4940,1204,581,1308,1785,5443,482638,2350,16860
"Chattanooga TN-GA",2002,6082,4881,1305,546,1201,1851,4897,487535,1845,16860
"Chattanooga TN-GA",2003,6024,4822,1074,450,1202,1524,4524,492059,1798,16860
"Chattanooga TN-GA",2004,6266,4965,1000,448,1301,1448,4758,496817,2009,16860
"Chattanooga TN-GA",2005,6007,5050,2094,468,957,2562,5478,502295,1959,16860
"Chattanooga TN-GA",2006,6141,4885,3048,477,1256,3525,6901,509196,2120,16860
"Chattanooga TN-GA",2007,6644,5134,2974,420,1510,3394,5013,514209,109,16860
"Chattanooga TN-GA",2008,6687,5218,2125,427,1469,2552,4232,518441,211,16860
"Cheyenne WY",2000,275,157,-45,62,118,17,141,81748,6,16940
"Cheyenne WY",2001,1154,667,200,27,487,227,632,82380,-82,16940
"Cheyenne WY",2002,1150,681,485,-134,469,351,755,83135,-65,16940
"Cheyenne WY",2003,1192,638,1088,-450,554,638,1154,84289,-38,16940
"Cheyenne WY",2004,1261,703,173,250,558,423,921,85210,-60,16940
"Cheyenne WY",2005,1271,707,-409,14,564,-395,94,85304,-75,16940
"Cheyenne WY",2006,1330,691,-154,144,639,-10,586,85890,-43,16940
"Cheyenne WY",2007,1334,718,-13,-3,616,-16,590,86480,-10,16940
"Cheyenne WY",2008,1339,694,377,54,645,431,1062,87542,-14,16940
"Chicago-Naperville-Joliet IL-IN-WI",2000,35802,17019,-14183,15044,18783,861,19366,9117995,-278,16980
"Chicago-Naperville-Joliet IL-IN-WI",2001,144287,71429,-55164,58856,72858,3692,77366,9195361,816,16980
"Chicago-Naperville-Joliet IL-IN-WI",2002,141220,70804,-68856,54871,70416,-13985,56772,9252133,341,16980
"Chicago-Naperville-Joliet IL-IN-WI",2003,140929,70055,-72424,46195,70874,-26229,46868,9299001,2223,16980
"Chicago-Naperville-Joliet IL-IN-WI",2004,142929,69459,-65555,45673,73470,-19882,52946,9351947,-642,16980
"Chicago-Naperville-Joliet IL-IN-WI",2005,138742,68894,-77736,46934,69848,-30802,38744,9390691,-302,16980
"Chicago-Naperville-Joliet IL-IN-WI",2006,138253,67769,-69542,47735,70484,-21807,49114,9439805,437,16980
"Chicago-Naperville-Joliet IL-IN-WI",2007,140173,68233,-55355,42647,71940,-12708,57048,9496853,-2184,16980
"Chicago-Naperville-Joliet IL-IN-WI",2008,143040,68723,-42110,43047,74317,937,72771,9569624,-2483,16980
"Chico CA",2000,554,523,577,130,31,707,736,203907,-2,17020
"Chico CA",2001,2277,2219,2087,479,58,2566,2459,206366,-165,17020
"Chico CA",2002,2277,2286,2618,435,-9,3053,2933,209299,-111,17020
"Chico CA",2003,2322,2178,1958,361,144,2319,2285,211584,-178,17020
"Chico CA",2004,2401,2164,1177,367,237,1544,1609,213193,-172,17020
"Chico CA",2005,2363,2195,1330,374,168,1704,1680,214873,-192,17020
"Chico CA",2006,2571,2297,1711,384,274,2095,2258,217131,-111,17020
"Chico CA",2007,2668,2182,233,349,486,582,1054,218185,-14,17020
"Chico CA",2008,2752,2134,1126,355,618,1481,2152,220337,53,17020
