"fips_st","fips_puma","per_owner","max_hpi","time","change","state","city"
1,100,"79.8333333333333","161.04","2009.25","-4.56","AL","Florence-Muscle Shoals"
1,200,"69.5393759286776","173.63","2009","0","AL","Huntsville"
1,300,"84.4362745098039","173.63","2009","0","AL","Huntsville"
1,400,"82.5367647058823",NA,NA,NA,NA,NA
1,500,"78.0952380952381",NA,NA,NA,NA,NA
1,600,"81.3131313131313","171.4","2009","0","AL","Decatur"
1,700,"78.839590443686",NA,NA,NA,NA,NA
1,800,"83.8917525773196","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,901,"53.5211267605634","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,902,"65.040650406504","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,903,"71.2396694214876","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,904,"84.7953216374269","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,905,"83.0143540669856","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,1000,"76.6146993318486","190.07","2009","0","AL","Gadsden"
1,1100,"78.7337662337662",NA,NA,NA,NA,NA
1,1200,"75.0566893424036","177.69","2009.25","-2.00999999999999","AL","Anniston-Oxford"
1,1300,"86.1386138613861","183.21","2009.25","-1.83000000000001","AL","Birmingham-Hoover"
1,1400,"71.2464589235127","188.03","2009","0","AL","Tuscaloosa"
1,1500,"74.437627811861",NA,NA,NA,"AL","Birmingham-Hoover"
1,1600,"78.2214156079855",NA,NA,NA,NA,NA
1,1700,"63.6363636363636","192.83","2008.25","-0.190000000000026","AL","Auburn-Opelika"
1,1800,"70.6088992974239",NA,NA,NA,"GA-AL","Columbus"
1,1900,"67.3611111111111","163.27","2009","0","AL","Montgomery"
1,2000,"82.7018121911038","163.27","2009","0","AL","Montgomery"
1,2100,"81.2792511700468",NA,NA,NA,"AL","Montgomery"
1,2200,"67.0798898071625","196.74","2009.25","-3.92000000000002","AL","Mobile"
1,2300,"82.3196605374823","196.74","2009.25","-3.92000000000002","AL","Mobile"
1,2400,"81.2606473594549",NA,NA,NA,NA,NA
1,2500,"77.9896013864818",NA,NA,NA,"AL","Dothan"
1,2600,"72.4011713030747",NA,NA,NA,"AL","Dothan"
2,101,"57.4829931972789","206.16","2009","0","AK","Anchorage"
2,102,"72.65625","206.16","2009","0","AK","Anchorage"
2,200,"78.0141843971631",NA,NA,NA,"AK","Anchorage"
2,300,"68.7234042553192",NA,NA,NA,"AK","Fairbanks"
2,400,"62.4761904761905",NA,NA,NA,NA,NA
4,101,"88.495575221239","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,102,"82.8153564899452","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,103,"77.8688524590164","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,104,"75.5725190839695","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,105,"83.1550802139037","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,106,"72.0558882235529","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,107,"73.2441471571906","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,108,"72.2105263157895","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,109,"70.204081632653","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,110,"80.327868852459","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,111,"72.0841300191205","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,112,"52.7182866556837","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,113,"57.9676674364896","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,114,"80.7077625570776","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,115,"59.2844974446337","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,116,"56.4742589703588","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,117,"48.695652173913","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,118,"61.6091954022989","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,119,"78.8785046728972","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,120,"76.6877637130802","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,121,"85.2873563218391","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,122,"81.2389380530973","294.87","2007","-66.86","AZ","Phoenix-Mesa-Scottdale"
4,201,"59.7087378640777","241.99","2007.25","-29.34","AZ","Tucson"
4,202,"66.5158371040724","241.99","2007.25","-29.34","AZ","Tucson"
4,203,"76.6187050359712","241.99","2007.25","-29.34","AZ","Tucson"
4,204,"50.9274873524452","241.99","2007.25","-29.34","AZ","Tucson"
4,205,"82.0037105751391","241.99","2007.25","-29.34","AZ","Tucson"
4,206,"79.7639123102867","241.99","2007.25","-29.34","AZ","Tucson"
4,207,"83.1818181818182","241.99","2007.25","-29.34","AZ","Tucson"
4,300,"76.7578125",NA,NA,NA,NA,NA
4,400,"67.7130044843049","266.55","2008","-20.1300000000000","AZ-UT","Flagstaff"
4,500,"78.1440781440782","257.4","2007.25","-41.05","AZ","Prescott"
4,600,"75.5760368663594",NA,NA,NA,"AZ","Lake Havasu City-Kingman"
4,700,"74.5639534883721","240.25","2007","-25.73","AZ","Yuma"
4,800,"83.4008097165992",NA,NA,NA,NA,NA
4,900,"75.1732101616628",NA,NA,NA,NA,NA
5,100,"76.27365356623","181.57","2007.5","-6.54999999999998","AR-MO","Fayetteville-Springdale-Rogers"
5,200,"65.5425219941349","181.57","2007.5","-6.54999999999998","AR-MO","Fayetteville-Springdale-Rogers"
5,300,"78.9757412398922",NA,NA,NA,"AR-MO","Fayetteville-Springdale-Rogers"
5,400,"82.3615160349854",NA,NA,NA,NA,NA
5,500,"72.1945137157107",NA,NA,NA,"AR","Jonesboro"
5,600,"70.6030150753769",NA,NA,NA,NA,NA
5,700,"68.9130434782609",NA,NA,NA,NA,NA
5,800,"73.3826247689464",NA,NA,NA,NA,NA
5,900,"66.4012738853503","170.16","2009.25","-0.609999999999985","AR","Little Rock-North Little Rock-Conway"
5,1000,"72.1958925750395","170.16","2009.25","-0.609999999999985","AR","Little Rock-North Little Rock-Conway"
5,1100,"79.97997997998","170.16","2009.25","-0.609999999999985","AR","Little Rock-North Little Rock-Conway"
5,1200,"78.1914893617021",NA,NA,NA,"AR","Little Rock-North Little Rock-Conway"
5,1300,"72.8260869565217","169.81","2009.25","-1.46000000000001","AR-OK","Fort Smith"
5,1400,"80.9803921568627",NA,NA,NA,"AR-OK","Fort Smith"
5,1500,"76.5723270440252",NA,NA,NA,NA,NA
5,1600,"74.364406779661",NA,NA,NA,"AR","Little Rock-North Little Rock-Conway"
5,1700,"77.0526315789474",NA,NA,NA,"AR","Pine Bluff"
5,1800,"75.8241758241758",NA,NA,NA,NA,NA
5,1900,"76.5350877192982",NA,NA,NA,NA,NA
6,100,"74.5923913043478",NA,NA,NA,NA,NA
6,200,"65.929203539823",NA,NA,NA,NA,NA
6,300,"75.745784695201","260.06","2006.5","-49.46","CA","Redding"
6,400,"69.7080291970803",NA,NA,NA,NA,NA
6,500,"74.9588138385502",NA,NA,NA,NA,NA
6,600,"67.7720207253886","271.7","2006.5","-47.55","CA","Chico"
6,700,"78.8053949903661",NA,NA,NA,NA,NA
6,800,"67.9153094462541","279.88","2006.25","-113.13","CA","Yuba City"
6,900,"63.1111111111111","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1000,"69.7029702970297","319.27","2006.25","-83.19","CA","Napa"
6,1101,"74.488567990373","301.38","2006.25","-82.29","CA","Santa Rosa-Petaluma"
6,1102,"67.8496868475992","301.38","2006.25","-82.29","CA","Santa Rosa-Petaluma"
6,1103,"64.3856920684292","301.38","2006.25","-82.29","CA","Santa Rosa-Petaluma"
6,1201,"75.4716981132076",NA,NA,NA,NA,NA
6,1202,"66.376306620209",NA,NA,NA,NA,NA
6,1301,"69.6857670979667","314.19","2006.5","-131.9","CA","Vallejo-Fairfield"
6,1302,"71.0239651416122","314.19","2006.5","-131.9","CA","Vallejo-Fairfield"
6,1303,"71.6589861751152","314.19","2006.5","-131.9","CA","Vallejo-Fairfield"
6,1401,"46.8152866242038","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1402,"60.9195402298851","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1403,"67.9506933744222","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1501,"71.5536105032823","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1502,"66.2735849056604","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1503,"78.003120124805","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1504,"63.1724137931034","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1505,"74.0282685512367","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1506,"78.860294117647","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1601,"83.1967213114754","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1602,"74.1880341880342","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1700,"84.7633136094675","290.8","2006","-94.95","CA","Sacramento-Arden-Arcade-Roseville"
6,1800,"77.1197846567968",NA,NA,NA,NA,NA
6,1901,"63.6604774535809","307.22","2006.5","-157.44","CA","Stockton"
6,1902,"63.1578947368421","307.22","2006.5","-157.44","CA","Stockton"
6,2001,"75.7341576506955","307.22","2006.5","-157.44","CA","Stockton"
6,2002,"72.8434504792332","307.22","2006.5","-157.44","CA","Stockton"
6,2101,"61.0958904109589",NA,NA,NA,NA,NA
6,2102,"78.75",NA,NA,NA,NA,NA
6,2103,"70.6766917293233",NA,NA,NA,NA,NA
6,2104,"80.8641975308642",NA,NA,NA,NA,NA
6,2105,"86.0262008733624",NA,NA,NA,NA,NA
6,2106,"74.1463414634146",NA,NA,NA,NA,NA
6,2107,"70.1807228915663",NA,NA,NA,NA,NA
6,2108,"88.4792626728111",NA,NA,NA,NA,NA
6,2201,"35.3356890459364",NA,NA,NA,NA,NA
6,2202,"22.5140712945591",NA,NA,NA,NA,NA
6,2203,"24.6835443037975",NA,NA,NA,NA,NA
6,2204,"41.2008281573499",NA,NA,NA,NA,NA
6,2205,"58.421052631579",NA,NA,NA,NA,NA
6,2206,"68.8311688311688",NA,NA,NA,NA,NA
6,2207,"67.7083333333333",NA,NA,NA,NA,NA
6,2301,"68.763557483731",NA,NA,NA,NA,NA
6,2302,"73.6",NA,NA,NA,NA,NA
6,2303,"65.3937947494033",NA,NA,NA,NA,NA
6,2304,"69.8795180722892",NA,NA,NA,NA,NA
6,2305,"67.4089068825911",NA,NA,NA,NA,NA
6,2306,"70.5",NA,NA,NA,NA,NA
6,2401,"51.8010291595197",NA,NA,NA,NA,NA
6,2402,"29.4117647058824",NA,NA,NA,NA,NA
6,2403,"72.822299651568",NA,NA,NA,NA,NA
6,2404,"45.6896551724138",NA,NA,NA,NA,NA
6,2405,"62.2047244094488",NA,NA,NA,NA,NA
6,2406,"67.7631578947368",NA,NA,NA,NA,NA
6,2407,"66.5865384615385",NA,NA,NA,NA,NA
6,2408,"78.2828282828283",NA,NA,NA,NA,NA
6,2409,"70.6176961602671",NA,NA,NA,NA,NA
6,2410,"75.068493150685",NA,NA,NA,NA,NA
6,2500,"67.4897119341564","311.71","2006.25","-154.29","CA","Modesto"
6,2601,"66.1016949152542","311.71","2006.25","-154.29","CA","Modesto"
6,2602,"75","311.71","2006.25","-154.29","CA","Modesto"
6,2701,"60.9411764705882","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2702,"55.4954954954955","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2703,"50.7658643326039","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2704,"71.3917525773196","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2705,"81.2709030100335","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2706,"81.4589665653495","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2707,"75","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2708,"60.1239669421488","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2709,"42.2391857506361","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2710,"63.7080867850099","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2711,"72.6342710997442","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2712,"82.0253164556962","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2713,"85.139318885449","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2714,"56.0185185185185","314.52","2006.75","-46.76","CA","San Jose-Sunnyvale-Santa Clara"
6,2801,"59.9597585513078","312.17","2006.5","-56.61","CA","Santa Cruz-Watsonville"
6,2802,"74.155069582505","312.17","2006.5","-56.61","CA","Santa Cruz-Watsonville"
6,2900,"55.8974358974359","353.93","2006.5","-150.43","CA","Salinas"
6,3001,"54.7892720306513","353.93","2006.5","-150.43","CA","Salinas"
6,3002,"73.4453781512605","341.87054","2006.5765","-118.70698","CA","Salinas"
6,3100,"65.3478854024557","321.29","2006.5","-191.69","CA","Merced"
6,3200,"68.3574879227053","280.94","2007","-95.39","CA","Madera-Chowchilla"
6,3301,"50","285.65","2006.75","-92.45","CA","Fresno"
6,3302,"66.2522202486679","285.65","2006.75","-92.45","CA","Fresno"
6,3401,"59.9613152804642","285.65","2006.75","-92.45","CA","Fresno"
6,3402,"72.5274725274725","285.65","2006.75","-92.45","CA","Fresno"
6,3501,"68.6363636363636","252.04","2006.75","-73.47","CA","Visalia-Porterville"
6,3502,"63.8429752066116","252.04","2006.75","-73.47","CA","Visalia-Porterville"
6,3503,"62.2516556291391","252.04","2006.75","-73.47","CA","Visalia-Porterville"
6,3600,"64.6788990825688","249.71","2007.25","-61.81","CA","Hanford-Corcoran"
6,3701,"72.1789883268482","321.79","2006.25","-61.14","CA","San Luis Obispo-Paso Robles"
6,3702,"66.4634146341463","321.79","2006.25","-61.14","CA","San Luis Obispo-Paso Robles"
6,3800,"68.4261974584555","280.34","2007","-100.68","CA","Bakersfield"
6,3901,"64.3765903307888","280.34","2007","-100.68","CA","Bakersfield"
6,3902,"71.8367346938775","280.34","2007","-100.68","CA","Bakersfield"
6,3903,"69.96336996337","280.34","2007","-100.68","CA","Bakersfield"
6,4000,"65.3543307086614","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4100,"71.7194570135747","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4200,"75.7731958762887","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4300,"58.0645161290323","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4401,"83.132530120482","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4402,"66.3492063492063","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4403,"71.1320754716981","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4404,"69.0406976744186","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4405,"68.4303350970018","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4406,"79.1176470588235","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4407,"72.1621621621622","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,4500,"65.5778894472362",NA,NA,NA,NA,NA
6,4600,"74.2021276595745",NA,NA,NA,NA,NA
6,4700,"80.3669724770642",NA,NA,NA,NA,NA
6,4800,"49.4871794871795",NA,NA,NA,NA,NA
6,4900,"42.7652733118971",NA,NA,NA,NA,NA
6,5000,"52.0446096654275",NA,NA,NA,NA,NA
6,5100,"47.9310344827586",NA,NA,NA,NA,NA
6,5200,"64.5333333333333",NA,NA,NA,NA,NA
6,5300,"38.1107491856677",NA,NA,NA,NA,NA
6,5401,"74.1610738255034",NA,NA,NA,NA,NA
6,5402,"74.6445497630332",NA,NA,NA,NA,NA
6,5403,"72.887323943662",NA,NA,NA,NA,NA
6,5404,"67.012987012987",NA,NA,NA,NA,NA
6,5405,"54.0462427745665",NA,NA,NA,NA,NA
6,5406,"35.4401805869075",NA,NA,NA,NA,NA
6,5407,"38.6973180076628",NA,NA,NA,NA,NA
6,5408,"66.9449081803005",NA,NA,NA,NA,NA
6,5409,"66.607460035524",NA,NA,NA,NA,NA
6,5410,"65.6634746922025",NA,NA,NA,NA,NA
6,5411,"38.490099009901",NA,NA,NA,NA,NA
6,5412,"31.6030534351145",NA,NA,NA,NA,NA
6,5413,"21.5601300108342",NA,NA,NA,NA,NA
6,5414,"7.06806282722513",NA,NA,NA,NA,NA
6,5415,"22.5589225589226",NA,NA,NA,NA,NA
6,5416,"51.0989010989011",NA,NA,NA,NA,NA
6,5417,"19.2575406032483",NA,NA,NA,NA,NA
6,5418,"21.9858156028369",NA,NA,NA,NA,NA
6,5419,"42.6443202979516",NA,NA,NA,NA,NA
6,5420,"49.8",NA,NA,NA,NA,NA
6,5421,"47.8439425051335",NA,NA,NA,NA,NA
6,5422,"28.1021897810219",NA,NA,NA,NA,NA
6,5423,"43.3734939759036",NA,NA,NA,NA,NA
6,5424,"50.7364975450082",NA,NA,NA,NA,NA
6,5500,"44.3768996960486",NA,NA,NA,NA,NA
6,5600,"63.8532110091743",NA,NA,NA,NA,NA
6,5701,"54.6948356807512",NA,NA,NA,NA,NA
6,5702,"30.0163132137031",NA,NA,NA,NA,NA
6,5703,"66.1458333333333",NA,NA,NA,NA,NA
6,5800,"73.0650154798762",NA,NA,NA,NA,NA
6,5900,"58.9285714285714",NA,NA,NA,NA,NA
6,6000,"69.5652173913043",NA,NA,NA,NA,NA
6,6101,"79.233870967742",NA,NA,NA,NA,NA
6,6102,"74.436090225564",NA,NA,NA,NA,NA
6,6103,"49.3946731234867",NA,NA,NA,NA,NA
6,6104,"66.0964230171073",NA,NA,NA,NA,NA
6,6105,"67.4725274725275",NA,NA,NA,NA,NA
6,6106,"76.6386554621849",NA,NA,NA,NA,NA
6,6107,"80.281690140845",NA,NA,NA,NA,NA
6,6108,"82.2916666666667",NA,NA,NA,NA,NA
6,6109,"70.6666666666667",NA,NA,NA,NA,NA
6,6110,"70.7182320441989",NA,NA,NA,NA,NA
6,6111,"62.25",NA,NA,NA,NA,NA
6,6112,"57.8947368421053",NA,NA,NA,NA,NA
6,6113,"32.3699421965318",NA,NA,NA,NA,NA
6,6114,"38.3386581469649",NA,NA,NA,NA,NA
6,6115,"50.6297229219144",NA,NA,NA,NA,NA
6,6116,"47.2463768115942",NA,NA,NA,NA,NA
6,6117,"76.3285024154589",NA,NA,NA,NA,NA
6,6118,"77.8745644599303",NA,NA,NA,NA,NA
6,6119,"67.9197994987469",NA,NA,NA,NA,NA
6,6120,"84.0625",NA,NA,NA,NA,NA
6,6121,"75.6207674943567",NA,NA,NA,NA,NA
6,6122,"58.7248322147651",NA,NA,NA,NA,NA
6,6123,"48.0676328502416",NA,NA,NA,NA,NA
6,6124,"43.5045317220544",NA,NA,NA,NA,NA
6,6125,"40.7265774378585",NA,NA,NA,NA,NA
6,6126,"82.016348773842",NA,NA,NA,NA,NA
6,6200,"64.1592920353982","324.06","2006.5","-93.42","CA","Oxnard-Thousand Oaks-Ventura"
6,6300,"62.7962085308057","324.06","2006.5","-93.42","CA","Oxnard-Thousand Oaks-Ventura"
6,6400,"83.1818181818182","324.06","2006.5","-93.42","CA","Oxnard-Thousand Oaks-Ventura"
6,6500,"79.4715447154472","324.06","2006.5","-93.42","CA","Oxnard-Thousand Oaks-Ventura"
6,6601,"65.4708520179372","324.06","2006.5","-93.42","CA","Oxnard-Thousand Oaks-Ventura"
6,6602,"80.4780876494024","324.06","2006.5","-93.42","CA","Oxnard-Thousand Oaks-Ventura"
6,6701,"65.6084656084656","346.7","2006","-105.34","CA","Santa Barbara-Santa Maria-Goleta"
6,6702,"55.807743658211","346.7","2006","-105.34","CA","Santa Barbara-Santa Maria-Goleta"
6,6801,"46.8531468531469",NA,NA,NA,NA,NA
6,6802,"68.6354378818737",NA,NA,NA,NA,NA
6,6900,"51.9230769230769",NA,NA,NA,NA,NA
6,7000,"61.9047619047619",NA,NA,NA,NA,NA
6,7100,"65.6521739130435",NA,NA,NA,NA,NA
6,7200,"68.6915887850467",NA,NA,NA,NA,NA
6,7300,"59.5408895265423",NA,NA,NA,NA,NA
6,7400,"68.3291770573566",NA,NA,NA,NA,NA
6,7501,"65.2173913043478",NA,NA,NA,NA,NA
6,7502,"47.1153846153846",NA,NA,NA,NA,NA
6,7601,"76.510989010989",NA,NA,NA,NA,NA
6,7602,"82.4096385542169",NA,NA,NA,NA,NA
6,7603,"75.6756756756757",NA,NA,NA,NA,NA
6,7604,"72.0805369127517",NA,NA,NA,NA,NA
6,7605,"72.7390180878553",NA,NA,NA,NA,NA
6,7606,"66.3294797687861",NA,NA,NA,NA,NA
6,7607,"69.5431472081218",NA,NA,NA,NA,NA
6,7700,"75","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,7801,"63.6842105263158","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,7802,"63.302752293578","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,7900,"78.177966101695","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,8001,"79.732142857143","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,8002,"84.9660523763336","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,8003,"76.7012687427912","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,8004,"77.5155279503106","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,8005,"68.7600644122383","331.9","2007","-131.79","CA","Riverside-San Bernardino-Ontario"
6,8101,"37.7884615384615","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8102,"60.0536193029491","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8103,"83.277027027027","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8104,"67.7009873060649","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8105,"58.4938704028021","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8106,"69.7969543147208","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8107,"45.4901960784314","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8108,"63.4458672875437","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8109,"62.8982528263104","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8110,"47.172859450727","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8111,"69.7297297297297","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8112,"77.5910364145658","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8113,"75.25","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8114,"68.6303387334315","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8115,"73.1435643564356","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8116,"64.7157190635452","321.95","2006.25","-82.87","CA","San Diego-Carlsbad-San Marcos"
6,8200,"68.125","258.69","2007.25","-102.2","CA","El Centro"
8,101,"80",NA,NA,NA,"CO","Fort Collins-Loveland"
8,102,"83.9285714285714","184.57","2008.25","-0.789999999999992","CO","Fort Collins-Loveland"
8,103,"75.8364312267658","261.67","2008.75","-3.62000000000000","CO","Grand Junction"
8,200,"63.6916835699797","184.57","2008.25","-0.789999999999992","CO","Fort Collins-Loveland"
8,300,"78.3783783783784","178.15","2006.25","-19.13","CO","Denver-Aurora-Broomfield"
8,400,"78.281068524971",NA,NA,NA,"CO","Denver-Aurora-Broomfield"
8,501,"77.7258566978193",NA,NA,NA,"CO","Pueblo"
8,502,"74.2148760330578","176.2","2007.25","-6.26999999999998","CO","Pueblo"
8,600,"78.428927680798",NA,NA,NA,NA,NA
8,700,"74.1772151898734",NA,NA,NA,NA,NA
8,801,"84.4859813084112","202.55767","2009.25","-2.67578000000000","CO","Boulder"
8,802,"75.8893280632411","208.37","2009.25","-0.310000000000002","CO","Boulder"
8,803,"58.2366589327146","208.37","2009.25","-0.310000000000002","CO","Boulder"
8,804,"82.6175869120654","203.78707","2009.25","-2.17538000000000","CO","Boulder"
8,805,"74.2388758782201","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,806,"76.2557077625571","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,807,"78.8079470198676","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,808,"87.8136200716846","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,809,"71.4634146341463","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,810,"63.4146341463415","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,811,"85.5913978494624","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,812,"66.2921348314607","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,813,"54.8223350253807","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,814,"58.0448065173116","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,815,"59.6546310832025","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,816,"71.1864406779661","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,817,"83.3333333333333","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,818,"62.8787878787879","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,819,"82.1247892074199","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,820,"71.5430861723447","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,821,"87.3706004140787","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,822,"87.6460767946578","201.54","2009.25","-3.09000000000000","CO","Denver-Aurora-Broomfield"
8,901,"82.8752642706131","187.69","2007.25","-3.71000000000001","CO","Colorado Springs"
8,902,"68.9732142857143","187.69","2007.25","-3.71000000000001","CO","Colorado Springs"
8,903,"66.8213457076566","187.69","2007.25","-3.71000000000001","CO","Colorado Springs"
8,904,"77.5047258979206","187.69","2007.25","-3.71000000000001","CO","Colorado Springs"
8,905,"68.75","187.69","2007.25","-3.71000000000001","CO","Colorado Springs"
8,1000,"83.4928229665072",NA,NA,NA,NA,NA
9,100,"82.3151125401929",NA,NA,NA,NA,NA
9,200,"84.6875","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
9,300,"66.6666666666667","200.42","2007.25","-6.41","CT","Hartford-West Hartford-East Hartford"
